Id	CAS	SMILES	Status	Experimental value	Predicted value
5008	20383-28-2	O=C(c1ccccc1)N(C(C)C)C(C)C	Test	2.5	3.0924275
5009	20404-02-8	O=[N+]([O-])c1cc(c(O)c(c1Cl)Cl)Cl	Test	3.93	2.7971103
5010	20417-83-8	O=C(ON=C(C)C([N+](=O)[O-])(C)C)NC	Test	0.66	1.2819865
5011	20434-64-4	O=S2(=O)(NC(=Nc1ccccc12)C3CCCC3)	Test	1.83	1.5665805
5012	20434-66-6	O=S2(=O)(NC(=Nc1ccccc12)Cc3ccccc3)	Test	1.89	2.261009
5013	20451-62-1	O=C(OCC)C(=Cc1ccc(OC)c(OC)c1)C(=O)C	Test	2.02	1.686437
5014	20501-52-4	O=C1OC2C(C1(=C))C(OC(=O)C(=CC)C)CC(O)(CCl)C3C(OC(=O)C)C=C(C)C23(O)	Test	1.42	1.9496719
5015	20511-04-0	O=C(C=Cc1ccc(cc1)Br)C	Test	3.03	3.0701966
5016	20587-61-5	O=C(OCCOCCO)c1ccccc1	Test	1.16	1.3019617
5017	20605-19-0	O=C(NN)NCCCC	Test	-0.6	0.5700009
5018	20634-92-8	N(CC)(CCC)CCC	Test	2.68	2.2738595
5019	20651-71-2	O=C(O)c1ccc(cc1)CCCC	Test	3.97	2.9455724
5020	20668-13-7	O=C(OC)Nc1ccccc1Cl	Test	2.16	2.594941
5021	20682-52-4	O=CN(c1c(cccc1C)C)CCN(CC)CC	Test	3.21	3.182353
5022	20725-03-5	O=C2c3ccc(O)cc3(OC(c1ccc(O)c(O)c1)C2(O))	Test	0.87	0.29068446
5023	20733-11-3	n1ncc(OC)cc1	Test	-0.31	-0.16836125
5024	20744-39-2	n1ncc(N)cc1	Test	-0.53	-0.57780033
5025	20766-31-8	O=C(C=Cc1cccc(OC)c1)C	Test	2.27	2.0476649
5026	20766-36-3	O=C(C=Cc1cccc(c1)Cl)C	Test	2.81	2.928454
5027	20766-37-4	O=C(C=Cc1ccccc1Cl)C	Test	2.85	2.928454
5028	20772-21-8	OCC2OC(Oc1cc(cc(c1)C)C)C(O)C(O)C2(O)	Test	0.26	-0.14887023
5029	20772-23-0	OCC2OC(Oc1cc(ccc1C(C)C)C)C(O)C(O)C2(O)	Test	1.07	0.35665816
5030	20772-25-2	FC(F)(F)c2cccc(OC1OC(CO)C(O)C(O)C1(O))c2	Test	0.49	0.24808179
5031	20782-57-4	O=C(Nc1ccc(OC)c(c1)Cl)NC	Test	1.76	1.9524957
5032	20818-25-1	OCC2OC(Oc1ccc(N)cc1)C(O)C(O)C2(O)	Test	-2.67	-1.1753888
5033	20829-53-2	O=C1NC(C(=O)NC1Cc2ccc(O)cc2)Cc4c[nH]c3ccccc34	Test	1.05	1.1376066
5034	20830-75-5	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Test	1.26	0.9566747
5035	20830-81-3	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)C)CC4(OC3OC(C)C(O)C(N)C3))	Test	1.83	-0.8782979
5036	20838-34-0	OCC2OC(Oc1cccc(c1)CC)C(O)C(O)C2(O)	Test	0.31	-0.14887023
5037	20838-36-2	OCC2OC(Oc1cccc(c1)C(C)(C)C)C(O)C(O)C2(O)	Test	1.01	0.35665816
5038	20838-40-8	OCC2OC(Oc1ccc(cc1)I)C(O)C(O)C2(O)	Test	0.75	0.11912977
5039	20838-44-2	O=[N+]([O-])c2cccc(OC1OC(CO)C(O)C(O)C1(O))c2	Test	-0.51	-0.65509146
5040	20863-54-1	o1ccc(c1CN(C)C)C	Test	1.63	0.74861085
5041	20893-30-5	N#CCc1cccs1	Test	1.26	0.8459216
5042	20917-49-1	O=NN1CCCCCCC1	Test	1.48	1.310766
5043	20917-50-4	O=NN1CCCCCCCC1	Test	2.04	1.6442903
5044	20940-43-6	O=C(Nc1ccc(cc1)Br)N(C)C	Test	2.19	2.6394477
5045	20980-22-7	n1cccnc1N2CCNCC2	Test	0.49	0.22626734
5046	20991-71-3	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(O)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(OC(=O)C)C67(C)))	Test	2.29	1.30615
5047	21003-78-1	O=C(O)c2ccccc2(Nc1cccc(O)c1)	Test	3.49	2.4105995
5048	21085-18-7	O=C1C(=NN=C(N1(N))SC)CCC(C)C	Test	1.85	2.555812
5049	21085-19-8	O=C1C(=NN=C(N1(N))SC)C2CCCCC2	Test	2.14	2.8591971
5050	21085-20-1	O=C1C(=NN=C(N1(N))SC)CCCCCC	Test	2.68	2.8591971
5051	21085-65-4	O=C(NC(C(O)C)C1OC(C(O)C(O)C1(O))SCC)C2N(CC)CC(CCC)C2	Test	1.91	-0.27397013
5052	21087-57-0	O=C1C(=NN=C(NC)N1(N))C(C)C	Test	0.3	0.36312205
5053	21087-58-1	O=C1C(=NN=C(N1(N))SC)C2OCCCC2	Test	0.38	1.7838547
5054	21087-59-2	O=C1C(=NN=C(N1(N))SC)CC	Test	0.46	1.5518581
5055	21087-60-5	O=C1C(=NN=C(N1(N))SC)CCC	Test	0.93	1.9050791
5056	21087-61-6	O=C1C(=NN=C(N1(N))SC)C(C)C	Test	1.01	1.9050791
5057	21087-62-7	O=C1C(=NN=C(N1(N))SC)CC(C)C	Test	1.39	2.2386036
5058	21087-63-8	O=C1C(=NN=C(N1(N))SC)c2ccccc2	Test	1.66	2.60041
5059	21087-64-9	O=C1C(=NN=C(N1(N))SC)C(C)(C)C	Test	1.7	2.2386036
5060	21117-51-1	O=[N+]([O-])OCCn1c(ncc1[N+](=O)[O-])C	Test	0.81	0.51306283
5061	21117-52-2	O=[N+]([O-])c1nc(n(c1Br)C)C	Test	0.44	1.1591887
5062	21149-88-2	O=C1NC(=O)C(C(=O)N1)(CC=C(C)C)CC	Test	1.73	1.0722979
5063	21154-18-7	n1c2ccccc2(ccc1N(C)C)	Test	2.81	2.4536648
5064	21156-62-7	O=C(OC)C(NC(=O)C)Cc1ccccc1	Test	0.92	1.6350949
5065	21203-68-9	O=[N+]([O-])c1cnc(cc1)C	Test	0.99	0.59715664
5066	21227-47-4	n1c(nc(nc1C)C(Cl)(Cl)Cl)N	Test	1.77	1.5742674
5067	21236-52-2	O=C(Nc1c(cccc1C)C)CCN(CC)CC	Test	2.21	2.7763531
5068	21236-53-3	O=C(Nc1c(cccc1C)C)CCCN(CC)CC	Test	2.06	3.0257442
5069	21236-54-4	O=C(Nc1c(cccc1C)C)CN(C)C	Test	0.94	1.9848328
5071	21244-66-6	O=C(N)c1[nH]cnc1(N=NN(CCO)CCO)	Test	-1.09	-1.1041917
5072	21253-58-7	Oc1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N	Test	0.37	0.59163857
5073	21256-18-8	O=C(O)CCc1nc(c(o1)c2ccccc2)c3ccccc3	Test	4.19	2.4493353
5074	21270-93-9	O=C(NC1CC(C)(C)N(=O)C(C)(C)C1)CCC	Test	1.35	1.787915
5075	21306-55-8	N=C(N)NC(=N)NCCCCC	Test	-1.02	0.81181204
5076	21316-30-3	N=1C(=NC(N(C=1N)c2ccc(OC)cc2)(C)C)N	Test	0.4	1.575474
5077	21327-86-6	O=C(O)c1c(cccc1Cl)C	Test	2.31	2.618721
5078	21352-09-0	O=C(Nc1c(cccc1Cl)C)C	Test	1.22	2.5161064
5079	21352-21-6	O=C(Nc1nccnc1)C	Test	-0.03	-0.68884337
5080	21392-61-0	c1ccc(cc1)[Hg]C	Test	1.86	2.8761427
5081	21402-86-8	O=C(NCC)c1occc1	Test	0.61	0.1565734
5082	21413-25-2	O=C2NC(=O)C(c1ccccc1)(N2S(=O)(=O)c3ccccc3)CC	Test	2.44	2.4701915
5083	21413-28-5	O=C3NC(=O)C(c1ccccc1)(c2ccccc2)N3S(=O)(=O)c4ccccc4	Test	4.04	3.1769345
5084	21413-53-6	O=C3NC(=O)C(c1ccccc1)(c2ccccc2)N3S(=O)(=O)c4ccc(cc4)[N+](=O)[O-]	Test	4.04	3.2275305
5085	21431-58-3	O=[N+]([O-])c1c(nc(n1C)C)Br	Test	0.87	1.1591887
5086	21507-14-2	Oc1ccc2c(c1)CCC3C2C(OC)CC4(C)(C(O)CCC34)	Test	2.72	3.031252
5087	21561-99-9	O=NN(C(=O)Nc1ccccc1)C	Test	1.72	1.5463308
5088	21564-17-0	N#CSCSc2nc1ccccc1s2	Test	3.3	2.1612992
5089	21577-72-0	N1C(CCCCCCC1)=S	Test	1.44	1.7368596
5090	21593-23-7	O=C(O)C3=C(COC(=O)C)CSC2N3(C(=O)C2(NC(=O)CSc1ccncc1))	Test	-1.15	-0.032707777
5091	21609-90-5	O(c1cc(c(cc1Cl)Br)Cl)P(OC)(c2ccccc2)=S	Test	6.31	4.539659
5092	21704-31-4	Oc1cccc(c1(O))CCCCCCCCCCC	Test	6.3	4.9691186
5093	21724-58-3	O=C(NC(=N)N)Nc1ccc(c(c1)Cl)Cl	Test	2.39	2.2969244
5094	21725-46-2	N#CC(Nc1nc(nc(n1)Cl)NCC)(C)C	Test	2.22	1.6248748
5095	21738-42-1	O=[N+]([O-])c1cc2NC(CNC(C)C)CCc2(cc1CO)	Test	2.24	1.8447646
5096	21787-89-3	O=[N+]([O-])c1nccn1CC(O)COCC=C	Test	0.4	0.50035393
5097	21787-91-7	O=[N+]([O-])c1nccn1CC(O)COCC(F)(F)F	Test	0.52	0.7440094
5098	21787-95-1	O=C(COC)Cn1ccnc1[N+](=O)[O-]	Test	-0.26	-0.15037872
5099	21788-11-4	O=[N+]([O-])c1nccn1CC(O)COc2ccccc2	Test	1.43	1.4758241
5100	21822-34-4	n1cc(c(nc1N)N)Cc3cc(OC)c(OCc2ccccc2)c(OC)c3	Test	2.46	2.068425
5101	21839-33-8	O=C(OCC)N1C=C(F)C(=O)NC1(=O)	Test	-0.17	0.44174436
5102	21840-66-4	O(c1ccc(c(c1)Cl)SC)P(OCC)(OCC)=S	Test	5.06	3.3328328
5103	21864-67-5	O=C(N)c1c(OC)cccc1(OC)	Test	-0.22	0.8371104
5104	21888-98-2	O=C2NC(=O)C(c1ccccc1)(CC2)C4CCN(Cc3ccccc3)CC4	Test	3.55	3.2354226
5105	21899-50-3	O=C(OC2CC1=CC(OC1(=O))CC4(OC4(C3OC(=O)C(=C)C23))(C))C=C(C)C	Test	1.05	2.0413797
5106	21905-82-8	O=[N+]([O-])c1nnc2ccccc2(c1)	Test	0.73	1.9378165
5107	21914-07-8	O=C3NC(=O)C(c1ccccc1)(c2ccccc2)C(=O)N3	Test	1.96	1.9928737
5108	21919-05-1	O=C(N)c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])N2CC2	Test	-0.02	0.66659474
5109	21948-70-9	n1ccnc(c1)SC	Test	1.17	-0.1445811
5110	21948-73-2	n1cc(nc2ccccc12)SC	Test	2.79	1.4528135
5111	21959-57-9	O=[N+]([O-])c2oc(C=Cc1noc(n1)N)cc2	Test	1.3	1.078599
5112	21988-05-6	O=[N+]([O-])c1ccc(cc1C(F)(F)F)S(=O)(=O)N	Test	1.73	1.8623307
5113	21998-12-9	O=C(Oc1ccc(cc1)C(=O)OC)NC	Test	1.5	2.0289245
5114	22004-32-6	O(c1cc(c(OC)cc1CC)CC(N)C)C	Test	2.81	2.2090125
5115	22010-25-9	O=C(Nc1ccc(c(c1)Cl)Cl)CN2CCCCC2	Test	3.65	2.9203532
5116	22020-28-6	O=C(OCCCC)C=Cc1ccc(O)c(O)c1	Test	3.53	2.0369093
5117	22026-39-7	O=C(NN)c1ccc2OCOc2(c1)	Test	1.16	0.4142383
5118	22037-28-1	o1ccc(c1)Br	Test	2.18	1.0252367
5119	22042-71-3	O=Cc1ccc(OCC(=O)O)cc1	Test	0.79	0.62120295
5120	22059-21-8	O=C(O)C1(N)(CC1)	Test	-2.78	-0.64160776
5121	22071-15-4	O=C(O)C(c1cccc(c1)C(=O)c2ccccc2)C	Test	3.12	2.8379874
5122	22131-79-9	O=C(O)Cc1ccc(OCC=C)c(c1)Cl	Test	2.48	2.5729253
5123	22138-39-2	C1C(C(C(C(C1Cl)Cl)Cl)Cl)Cl	Test	3.45	3.8109193
5124	22175-22-0	O=C(Nc1ccc(c(c1)Cl)C)NC	Test	2.61	2.492326
5125	22181-94-8	O=C(OCC)CNC(=O)CCCCSc2ncnc1[nH]cnc12	Test	0.91	0.8470824
5127	22204-53-1	O=C(O)C(c1ccc2cc(OC)ccc2(c1))C	Test	3.18	2.7577941
5128	22224-92-6	O=P(Oc1ccc(c(c1)C)SC)(OCC)NC(C)C	Test	3.23	3.7468169
5129	22274-42-6	O(c1ccccc1)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl	Test	6.37	5.215121
5130	22275-34-9	O=C2NC(=O)C(c1ccccc1)C(=O)N2	Test	-0.17	0.6124101
5131	22278-77-9	O=C1C(=NN=C(N1(N))S)C(C)C	Test	1.22	1.5518581
5132	22305-44-8	O=C1c2ccccc2(N=NN1C)	Test	0.84	1.2539947
5133	22316-47-8	O=C3N(c1ccccc1)c2cc(ccc2N(C(=O)C3)C)Cl	Test	2.12	2.5413861
5134	22342-21-8	O=C(c1ccccc1Cl)N2CCCCC2	Test	2.8	2.9684274
5135	22371-32-0	O=C(NN)CCCCCC	Test	0.97	1.2967659
5136	22374-89-6	NC(C)CCc1ccccc1	Test	2.12	2.5452607
5137	22385-99-5	O=C(c1ccccc1)C(C)CN2CCCCC2	Test	3.51	2.5461333
5138	22399-00-4	O=C(OCC)C(=Cc1ccc(cc1)[N+](=O)[O-])C(=O)OCC	Test	3.03	2.4614117
5139	22399-01-5	O=C(OCC)C(=Cc1ccc(cc1)Br)C(=O)OCC	Test	4.02	3.1436012
5140	22409-37-6	O=C(N)CCOc1ccccc1	Test	0.8	1.1089408
5141	22433-76-7	O=C(Nc1ccc2ncccc2(c1))C	Test	1.55	1.5353703
5142	22494-42-4	O=C(O)c1cc(ccc1(O))c2ccc(F)cc2(F)	Test	4.44	3.4819987
5143	22526-29-0	O=C(c1ccncc1)c2ccccc2(O)	Test	2.13	0.93861556
5144	22609-88-7	O=C1OC(C(=O)C1)c2ccccc2	Test	1.47	1.0724187
5145	22627-00-5	N=C(c1ccccc1)c2ccccc2C	Test	3.21	3.3145678
5146	22627-01-6	N=C(c1ccccc1C)c2ccccc2C	Test	3.31	3.5707052
5147	22627-02-7	N=C(c1ccccc1)c2c(cccc2C)C	Test	3.53	3.5707052
5148	22639-24-3	O=C1C=C(OC(=C1(O))CC)C	Test	1.07	-0.18390223
5149	22664-55-7	O=C(Oc1c(cc(OCC(O)CNC(C)C)c(c1C)C)C)C	Test	2.66	2.347479
5150	22680-31-5	O=S2(=O)(NC(=Nc1cccc(c12)Cl)C)	Test	0.62	1.3506886
5151	22707-38-6	O=C(N1C(=O)CCC1)CCC	Test	1.18	0.7248307
5152	22715-68-0	O=C(NC(C(=O)NC)C)C	Test	-1.21	-0.37774524
5153	22726-00-7	O=C(N)c1cccc(c1)Br	Test	1.65	2.055984
5154	22731-28-8	O=C(c1ccccc1)c2ccc(cc2)NS(=O)(=O)C(F)(F)F	Test	4.28	2.5046465
5155	22736-85-2	O=C(c1ccccc1)c2cccc(c2)NS(=O)(=O)C(F)F	Test	2.86	2.3791463
5156	22754-37-6	O=C(OCCCC)C1=CC(=O)NC(=O)N1	Test	1.06	0.11148945
5157	22781-23-3	O=C(Oc1cccc2OC(Oc12)(C)C)NC	Test	1.7	1.7322979
5158	22808-73-7	O=C(OC)c1ccc(cc1)S(=O)(=O)N	Test	0.64	0.9198165
5159	22813-31-6	O=C(OC)Cn1ccnc1[N+](=O)[O-]	Test	-0.09	0.30840015
5160	22821-80-3	O=C(Nc1ccc(cc1)S(=O)(=O)C)C	Test	0.58	0.8066886
5161	22900-79-4	O=C(Nc1cc(c(O)c(c1)C)C)C	Test	1.11	1.6803261
5162	22903-73-7	O=C(N)Cn1ccnc1[N+](=O)[O-]	Test	-1.22	-0.47531337
5163	22913-26-4	O=C(OC)c1ccsc1	Test	1.76	1.0451324
5164	22928-63-8	N1C(CCCCCC1)=S	Test	1.0	1.4033352
5165	22936-75-0	n1c(nc(nc1NC(C)C(C)C)SC)NCC	Test	3.9	2.7786632
5166	22936-85-2	n1c(nc(nc1NC2CC2)Cl)NCC	Test	2.17	2.1838117
5167	22936-86-3	n1c(nc(nc1NC2CC2)Cl)NC(C)C	Test	3.06	2.4871972
5168	22994-85-0	O=C(NCc1ccccc1)Cn2ccnc2[N+](=O)[O-]	Test	0.91	1.5340286
5169	23022-51-7	O=C(OCCOCCOCCO)c1ccccc1	Test	1.09	1.067153
5170	23031-25-6	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	Test	0.9	1.1293676
5171	23031-36-9	O=C(OC1C(=C(C(=O)C1)CC#C)C)C2C(C=C(C)C)C2(C)(C)	Test	4.49	3.3989792
5172	23046-86-8	O=CNC(=O)C1CCC1	Test	-0.7	0.4440852
5173	23046-87-9	O=C(NC(=O)C1CCC1)CC	Test	-0.04	0.7248307
5174	23046-88-0	O=C(NC(=O)C1CCC1)C(C)C	Test	0.26	1.0420389
5175	23068-36-2	O=C(Nc1cccc(c1Cl)Cl)C	Test	2.09	2.7841063
5176	23088-24-6	N#Cc1ccc2nccnc2(c1)	Test	1.01	0.266519
5177	23092-17-3	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC(F)(F)F	Test	3.97	3.5274642
5178	23099-85-6	n1nc(c3ccccc3(c1c2ccccc2))N(C)C	Test	3.22	3.5119874
5179	23103-98-2	O=C(Oc1nc(nc(c1C)C)N(C)C)N(C)C	Test	1.7	2.0543408
5180	23120-99-2	C[Sn]C	Test	-3.1	0.8445514
5181	23135-22-0	O=C(ON=C(C(=O)N(C)C)SC)NC	Test	-0.48	1.9311221
5182	23138-95-6	O=C(Nc1cccc(c1)CC)NC	Test	2.1	2.2243261
5183	23138-98-9	O=C(Nc1cccc(OC)c1)NC	Test	1.26	1.3811104
5184	23141-75-5	O=S(=O)(N)c1ccc2N=CNS(=O)(=O)c2(c1)	Test	-0.7	-0.1521355
5185	23141-80-2	O=S(=O)(N)c2cc1c(N=CNS1(=O)(=O))cc2C(F)(F)C(F)(F)F	Test	1.05	1.5031911
5186	23141-81-3	O=[N+]([O-])c1cc2N=CNS(=O)(=O)c2(cc1S(=O)(=O)N)	Test	0.08	-0.0799171
5187	23141-82-4	O=S(=O)(N)c1ccc2NCNS(=O)(=O)c2(c1)	Test	-0.52	-0.074595995
5188	23141-83-5	O=S(=O)(N)c1cc2c(cc1Br)NCNS2(=O)(=O)	Test	0.08	0.6873996
5189	23141-84-6	O=S(=O)(N)c1cc2c(cc1Cl)NC(NS2(=O)(=O))C(C)(C)C	Test	0.36	1.3140286
5190	23141-86-8	O=S(=O)(N)c1ccc2NC(NS(=O)(=O)c2(c1))CC3CCCC3	Test	1.24	0.92584306
5191	23141-87-9	O=S(=O)(N)c1ccc2NC(NS(=O)(=O)c2(c1))C(Cl)Cl	Test	0.51	0.47352198
5192	23141-88-0	O=[N+]([O-])c1cc2NCNS(=O)(=O)c2(cc1S(=O)(=O)N)	Test	0.2	-0.004297498
5193	23186-94-9	O=C1NC(=O)C(N1)(Cc2ccccc2)Cc3ccccc3	Test	2.46	2.693386
5194	23189-28-8	O=C(O)Cc2ccccc2(Nc1c(cccc1Cl)C)	Test	4.37	3.719527
5195	23193-98-8	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))SC)C	Test	2.95	2.9432166
5196	23214-92-8	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)CO)CC4(OC3OC(C)C(O)C(N)C3))	Test	1.27	-1.5952806
5197	23222-62-0	O1CCN(CC1c2ccccc2)C(C)C	Test	2.3	2.1167927
5198	23246-36-8	C(=Nc1ccc(cc1)Nc2ccccc2)=S	Test	4.94	4.4786706
5199	23251-68-5	O=C1OC(=CC#CC=CC)C=C1	Test	2.09	1.9081988
5200	23261-20-3	OC(C(O)C1OC1)C2OC2	Test	-1.29	-1.3292856
5201	23264-57-5	O=NN1C(C)C(N(N=O)C(C)C1C)C	Test	0.91	0.7933793
5202	23361-37-7	O=C(N)C(NC(=O)C)CCSC	Test	-0.6	-0.024524117
5203	23361-38-8	O=C(NC(C(=O)N)CO)C	Test	-1.87	-1.5431225
5204	23374-49-4	O=C(OCCCC)CNC(=O)CCCCSc2ncnc1[nH]cnc12	Test	1.39	1.3526108
5205	23374-51-8	O=C(OCC)C(NC(=O)CCCCSc2ncnc1[nH]cnc12)C	Test	1.51	1.1032196
5206	23375-06-6	O=S(=O)(Nc1ccc(cc1)SC)C(F)(F)F	Test	3.74	2.2563236
5207	23375-08-8	O=S(=O)(Nc1cccc(c1)S(=O)(=O)C)C(F)(F)F	Test	1.85	0.90451956
5208	23375-10-2	O=S(=O)(Nc1ccc(cc1)S(=O)(=O)C)C(F)(F)F	Test	1.99	0.90451956
5209	23375-11-3	O=C(c1cccc(c1)NS(=O)(=O)C(F)(F)F)C	Test	2.78	1.3951955
5210	23375-12-4	O=S(=O)(Nc1cccc(O)c1)C(F)(F)F	Test	2.51	1.1384659
5211	23383-94-0	O=C(c1ccc(cc1)NS(=O)(=O)C(F)(F)F)C	Test	2.83	1.3951955
5212	23383-96-2	O=S(=O)(Nc1ccc(cc1Cl)Cl)C(F)(F)F	Test	3.88	2.82154
5213	23384-00-1	O=S(=O)(Nc1ccc(F)cc1)C(F)(F)F	Test	3.25	2.1030333
5214	23384-01-2	O=S(=O)(Nc1cccc(F)c1)C(F)(F)F	Test	3.42	2.1030333
5215	23384-03-4	O=S(=O)(Nc1cccc(c1)Cl)C(F)(F)F	Test	4.0	2.2563236
5216	23384-04-5	O=S(=O)(Nc1ccc(cc1)Cl)C(F)(F)F	Test	3.96	2.2563236
5217	23384-08-9	O=S(=O)(Nc1cccc(c1)Br)C(F)(F)F	Test	3.82	2.4064188
5218	23384-10-3	O=S(=O)(Nc1ccc(cc1)I)C(F)(F)F	Test	4.39	2.5535402
5219	23384-11-4	O=S(=O)(Nc1cccc(c1)C(F)(F)F)C(F)(F)F	Test	4.5	2.6978848
5220	23384-12-5	O=S(=O)(Nc1ccc(cc1)C(F)(F)F)C(F)(F)F	Test	4.47	2.6978848
5221	23384-22-7	O=S(=O)(Nc1ccc(F)cc1(F))C(F)(F)F	Test	3.06	2.5243237
5222	23384-33-0	O=S(=O)(Nc1cccc(OC)c1)C(F)(F)F	Test	3.13	1.4484931
5223	23384-34-1	O=S(=O)(Nc1ccc(OC)cc1)C(F)(F)F	Test	3.0	1.4484931
5224	23401-43-6	O=C(OCC)C(NC(=O)CCCCSc2ncnc1[nH]cnc12)C(C)C	Test	1.89	1.5958397
5225	23404-73-1	O=C(OCC)CC(NC(=O)CCCCSc2ncnc1[nH]cnc12)C(=O)OCC	Test	1.33	1.0980364
5226	23409-17-8	O=C(Oc1ccccc1(OCC))NC	Test	1.24	2.0904958
5227	23434-86-8	O=C(C=Cc1ccc2OCOc2(c1))N3CCCCC3	Test	2.82	1.6286153
5228	23441-75-0	O=C2N=C(c1ccccc1)c3ccccc3(N2)	Test	1.91	2.738459
5229	23443-12-1	O=C1C=CN=C2C(=CC=CN12)C	Test	0.79	0.7690334
5230	23443-20-1	O=C1C=CN=C2C=CC(=CN12)C	Test	0.61	0.7690334
5231	23456-95-3	N#Cc1ccc(N=NN(C)C)cc1	Test	2.39	1.4332029
5232	23478-26-4	O=C(Nc1cccc(O)c1)Cc2ccccc2	Test	2.22	2.5399985
5233	23484-11-9	O=C(NC2c1ccccc1N(=O)CC2)C	Test	-0.11	1.3540542
5234	23505-41-1	n1c(OP(OCC)(OCC)=S)cc(nc1N(CC)CC)C	Test	4.85	2.201196
5235	23549-54-4	O=C(N)NC(=O)C(C)C	Test	0.04	0.056541234
5236	23564-05-8	O=C(OC)NC(Nc1ccccc1(NC(NC(=O)OC)=S))=S	Test	1.4	1.7836993
5237	23571-34-8	O=[N+]([O-])c1ncc(n1C)C(C)C	Test	1.09	1.4710791
5238	23571-38-2	O=[N+]([O-])c1ncc(n1CCO)C	Test	0.18	0.34590095
5239	23597-82-2	O=C(OCCCCCC)c1cnccc1	Test	3.51	1.9988328
5240	23611-75-8	O=C(OC)c1nc(cnc1)Cl	Test	0.47	-0.06762226
5241	23690-13-3	O(c1ccc(c(OC)c1)CC(N)C)C	Test	1.75	1.6561574
5242	23694-81-7	OC(COc1cccc2[nH]c(cc12)C)CNC(C)C	Test	2.3	1.4766152
5243	23702-98-9	OC(c1ccccc1)C2NCCCC2	Test	1.58	1.8449782
5244	23742-02-1	O=C(N)C(c1ccc2OCOc2(c1))(CC)CC	Test	1.59	1.5868168
5245	23757-42-8	FC(F)(F)C1(N=C(N)C(N1)(C(F)(F)F)C(F)(F)F)C(F)(F)F	Test	3.35	2.297205
5246	23795-32-6	O=C(C=Cc1ccc2OCOc2(c1))N(CC(C)C)CC(C)C	Test	4.37	2.7508042
5247	23813-24-3	O=C(OC)c1nc(OC)cnc1	Test	0.69	-0.44928607
5248	23815-28-3	O=S(=O)(N)c1ccc(c(c1)Cl)Cl	Test	1.44	2.0538251
5249	23885-56-5	O=C(NC(CO)C(O)c1ccc(cc1)c2ccccc2)C(Cl)Cl	Test	2.86	2.414839
5250	23885-59-8	O=C(NC(CO)C(O)c1ccc(cc1)Br)C(Cl)Cl	Test	1.87	1.8413374
5251	23885-61-2	N#Cc1ccc(cc1)C(O)C(NC(=O)C(Cl)Cl)CO	Test	0.78	0.5708142
5252	23885-69-0	O=C(NC(CO)C(O)c1ccc(cc1)[N+](=O)[O-])CCC	Test	0.87	1.1421529
5253	23885-71-4	N#CCC(=O)NC(CO)C(O)c1ccc(cc1)[N+](=O)[O-]	Test	-0.22	0.03949478
5254	23893-07-4	O=C(OC3C(C(=O)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C(=O)OC(CC)C3(O)(C))C)C)C	Test	2.85	0.22404422
5255	23898-86-4	O=C1C=C(N(N1c2nc(nc(c2)C)C)C)C	Test	0.24	0.9863904
5256	23898-89-7	O=C1C=C(N(N1c2nc(nc(OC)c2)C)C)C	Test	0.7	0.88843334
5257	23898-90-0	O=C1C=C(NN1c2nc(nc(c2)C)OC)C	Test	1.03	1.0029674
5258	23898-92-2	O=C2C=C(N(c1nc(cc(n1)C)C)N2C)C	Test	0.51	1.3923905
5259	23898-95-5	O=C2C=C(N(c1nc(nc(OC)c1)C)N2C)C	Test	0.38	0.88843334
5260	23903-40-4	n1cnc(cc1)n2nc(OC)cc2C	Test	2.21	1.0655391
5261	23903-41-5	n1c(nc(cc1n2nc(OC)cc2C)C)C	Test	2.6	1.2543905
5262	23903-42-6	n1c(OC)cc(nc1C)n2nc(cc2(OC))C	Test	1.54	1.1564333
5263	23905-77-3	n1c(nc(cc1C)C)n2nc(OC)cc2C	Test	1.82	1.6603905
5264	23905-85-3	O=C1C=C(N(N1)c2nc(OC)cc(n2)OC)C	Test	1.16	0.9178318
5265	23905-98-8	n1c(nc(cc1OC)n2nc(cc2(OC))C)OC	Test	1.86	1.4772978
5266	23906-03-8	O=C1C=C(N(N1c2ncnc(OC)c2)C)C	Test	0.3	1.0029674
5267	23917-23-9	O=C1C=C(NN1c2ncnc(OC)c2)C	Test	0.99	0.699582
5268	23917-24-0	n1ccc(nc1n2nc(cc2(OC))C)OC	Test	1.01	1.2709674
