Id	CAS	SMILES	Status	Experimental value	Predicted value
576	56795-66-5	NNCCC	Training	Carcinogen	Carcinogen
577	615-28-1	Nc1ccccc1(N)	Training	Carcinogen	Carcinogen
578	89911-79-5	O=NN(CC(O)C)CC(O)CO	Training	Carcinogen	Carcinogen
579	75881-20-8	O=NN(C)CCCCCCCCCCCCCC	Training	Carcinogen	Carcinogen
580	50-06-6	O=C2NC(=O)C(c1ccccc1)(C(=O)N2)CC	Training	Carcinogen	NON-Carcinogen
581	57-30-7	O=C1N=C([O-])NC(=O)C1(c2ccccc2)CC	Training	Carcinogen	NON-Carcinogen
582	51-52-5	O=C1C=C(NC(N1)=S)CCC	Training	Carcinogen	Carcinogen
583	63-92-3	O(c1ccccc1)CC(C)[NH+](Cc2ccccc2)CCCl	Training	Carcinogen	Carcinogen
584	1456-28-6	O=NN1CC(OC(C)C1)C	Training	Carcinogen	Carcinogen
585	78-84-2	O=CC(C)C	Training	NON-Carcinogen	Carcinogen
586	100-41-4	c1ccc(cc1)CC	Training	Carcinogen	NON-Carcinogen
587	607-35-2	O=[N+]([O-])c2cccc1cccnc12	Training	Carcinogen	Carcinogen
589	84-65-1	O=C1c3ccccc3(C(=O)c2ccccc12)	Training	Carcinogen	Carcinogen
590	14371-10-9	O=CC=Cc1ccccc1	Training	NON-Carcinogen	NON-Carcinogen
591	125-33-7	O=C2NCNC(=O)C2(c1ccccc1)CC	Training	Carcinogen	NON-Carcinogen
592	93-15-2	O(c1ccc(cc1(OC))CC=C)C	Training	Carcinogen	Carcinogen
593	98-00-0	OCc1occc1	Training	Carcinogen	NON-Carcinogen
594	39884-52-1	O=NN1COCC1	Training	Carcinogen	Carcinogen
596	111-76-2	OCCOCCCC	Training	Carcinogen	NON-Carcinogen
597	115-11-7	C=C(C)C	Training	Carcinogen	NON-Carcinogen
598	127-00-4	OC(C)CCl	Training	NON-Carcinogen	Carcinogen
599	110-86-1	n1ccccc1	Training	Carcinogen	NON-Carcinogen
600	111-42-2	OCCNCCO	Training	Carcinogen	NON-Carcinogen
601	126-99-8	C=CC(=C)Cl	Training	Carcinogen	NON-Carcinogen
602	53757-28-1	O=[N+]([O-])c1oc(cc1)c2ncsc2	Training	Carcinogen	Carcinogen
604	64039-27-6	OCC3OC(n2cnc1c2(N=C(N)NC1=S))CC3(O)	Training	Carcinogen	Carcinogen
605	7411-49-6	Nc1ccc(cc1(N))c2ccc(N)c(N)c2	Training	Carcinogen	Carcinogen
607	63886-77-1	Fc1c(F)c(N)c(F)c(N)c1(F)	Training	Carcinogen	NON-Carcinogen
608	106-87-6	O1CC1C2CCC3OC3(C2)	Training	Carcinogen	Carcinogen
609	141-90-2	O=C1C=CNC(N1)=S	Training	Carcinogen	Carcinogen
610	298-81-7	O=C1Oc2c(OC)c3occc3(cc2(C=C1))	Training	Carcinogen	Carcinogen
611	109-99-9	O1CCCC1	Training	Carcinogen	NON-Carcinogen
613	6334-11-8	Nc1c(cc(cc1C)C)C	Training	Carcinogen	NON-Carcinogen
614	56802-99-4	O=P([O-])([O-])[O-]	Training	NON-Carcinogen	NON-Carcinogen
616	924-42-5	O=C(C=C)NCO	Training	Carcinogen	Carcinogen
619	5634-39-9	OCC1OC(OC1)C(C)I	Training	Carcinogen	Carcinogen
620	868-85-9	O=P(OC)OC	Training	Carcinogen	NON-Carcinogen
621	643-22-1	O=C3OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Training	NON-Carcinogen	NON-Carcinogen
622	121-69-7	c1ccc(cc1)N(C)C	Training	Carcinogen	Carcinogen
623	6373-74-6	O=[N+]([O-])c3ccc(Nc2ccc(Nc1ccccc1)c(c2)S(=O)(=O)[O-])c(c3)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
625	62-55-5	NC(C)=S	Training	Carcinogen	Carcinogen
627	74-96-4	CCBr	Training	Carcinogen	Carcinogen
628	593-60-2	C=CBr	Training	Carcinogen	Carcinogen
629	87-86-5	Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
631	62-56-6	NC(N)=S	Training	Carcinogen	Carcinogen
632	540-23-8	Nc1ccc(cc1)C	Training	Carcinogen	Carcinogen
633	132-98-9	O=C([O-])C3N2C(=O)C(NC(=O)COc1ccccc1)C2SC3(C)(C)	Training	NON-Carcinogen	NON-Carcinogen
636	622-51-5	O=C(N)Nc1ccc(cc1)C	Training	Carcinogen	NON-Carcinogen
637	99-57-0	O=[N+]([O-])c1ccc(O)c(N)c1	Training	Carcinogen	Carcinogen
639	124-64-1	OC[P+](CO)(CO)CO	Training	NON-Carcinogen	NON-Carcinogen
641	634-93-5	Nc1c(cc(cc1Cl)Cl)Cl	Training	Carcinogen	NON-Carcinogen
642	638-03-9	Nc1cccc(c1)C	Training	Carcinogen	Carcinogen
643	75-00-3	CCCl	Training	Carcinogen	Carcinogen
644	88-19-7	O=S(=O)(N)c1ccccc1C	Training	Carcinogen	NON-Carcinogen
646	2425-85-6	O=[N+]([O-])c3cc(ccc3(N=Nc1c(O)ccc2ccccc12))C	Training	Carcinogen	Carcinogen
647	1313-27-5	O=[Mo](=O)=O	Training	Carcinogen	NON-Carcinogen
648	50-33-9	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	Carcinogen	NON-Carcinogen
649	110-00-9	o1cccc1	Training	Carcinogen	NON-Carcinogen
650	116-14-3	FC(F)=C(F)F	Training	Carcinogen	Carcinogen
651	271-89-6	o1ccc2ccccc12	Training	Carcinogen	NON-Carcinogen
652	102-71-6	OCCN(CCO)CCO	Training	Carcinogen	NON-Carcinogen
653	20325-40-0	O(c1cc(ccc1(N))c2ccc(N)c(OC)c2)C	Training	Carcinogen	Carcinogen
654	6459-94-5	O=S(=O)([O-])c6cc5ccc(O)c(N=Nc1ccc(cc1C)c4ccc(N=Nc3ccc(OS(=O)(=O)c2ccc(cc2)C)cc3)c(c4)C)c5c(c6)S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
655	556-52-5	OCC1OC1	Training	Carcinogen	Carcinogen
656	542-56-3	O=NOCC(C)C	Training	Carcinogen	Carcinogen
657	106-92-3	O(CC=C)CC1OC1	Training	Carcinogen	Carcinogen
659	2698-41-1	N#CC(C#N)=Cc1ccccc1Cl	Training	NON-Carcinogen	Carcinogen
661	100-52-7	O=Cc1ccccc1	Training	Carcinogen	Carcinogen
662	2244-16-8	O=C1C(=CCC(C(=C)C)C1)C	Training	NON-Carcinogen	Carcinogen
663	389-08-2	O=C(O)C1=CN(c2nc(ccc2(C1(=O)))C)CC	Training	Carcinogen	Carcinogen
664	81-49-2	O=C1c3ccccc3(C(=O)c2c1c(N)c(cc2Br)Br)	Training	Carcinogen	Carcinogen
665	98-85-1	OC(c1ccccc1)C	Training	Carcinogen	NON-Carcinogen
666	298-59-9	O=C(OC)C(c1ccccc1)C2NCCCC2	Training	Carcinogen	NON-Carcinogen
667	75-52-5	O=[N+]([O-])C	Training	Carcinogen	NON-Carcinogen
668	121-54-0	O(c1ccc(cc1)C(C)(C)CC(C)(C)C)CCOCC[N+](C)(C)Cc2ccccc2	Training	NON-Carcinogen	NON-Carcinogen
669	7336-20-1	O=S(=O)([O-])c2cc(N)ccc2(C=Cc1ccc(N)cc1S(=O)(=O)[O-])	Training	NON-Carcinogen	NON-Carcinogen
670	26628-22-8	[N-]=[N+]=[N-]	Training	NON-Carcinogen	Carcinogen
672	77-09-8	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Training	Carcinogen	NON-Carcinogen
673	123-31-9	Oc1ccc(O)cc1	Training	Carcinogen	NON-Carcinogen
676	57-66-9	O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC	Training	Carcinogen	NON-Carcinogen
677	1948-33-0	Oc1ccc(O)c(c1)C(C)(C)C	Training	NON-Carcinogen	NON-Carcinogen
678	2429-74-5	O=S(=O)([O-])c5cc(N)c6c(O)c(N=Nc1ccc(cc1(OC))c4ccc(N=Nc2c(O)c3c(N)cc(cc3(cc2S(=O)(=O)[O-]))S(=O)(=O)[O-])c(OC)c4)c(cc6(c5))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
679	100-02-7	O=[N+]([O-])c1ccc(O)cc1	Training	NON-Carcinogen	Carcinogen
681	8003-22-3	O=C1c4ccccc4(C(=O)C1c2nc3ccccc3(cc2))	Training	Carcinogen	NON-Carcinogen
683	108-88-3	c1ccc(cc1)C	Training	NON-Carcinogen	NON-Carcinogen
685	64091-91-4	O=NN(C)CCCC(=O)c1cnccc1	Training	Carcinogen	Carcinogen
687	98-01-1	O=Cc1occc1	Training	Carcinogen	Carcinogen
688	599-79-1	O=C(O)c3cc(N=Nc1ccc(cc1)S(=O)(=O)Nc2ncccc2)ccc3(O)	Training	Carcinogen	Carcinogen
689	509-14-8	O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]	Training	Carcinogen	NON-Carcinogen
690	6533-68-2	O=C(OC1CC3N(C)C(C1)C2OC23)C(c4ccccc4)CO	Training	NON-Carcinogen	Carcinogen
691	612-82-8	Nc1ccc(cc1C)c2ccc(N)c(c2)C	Training	Carcinogen	Carcinogen
692	1300-72-7	O=S(=O)([O-])c1cc(cc(c1)C)C	Training	NON-Carcinogen	NON-Carcinogen
693	604-75-1	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	Carcinogen	NON-Carcinogen
694	67774-32-7	c2c(c1cc(cc(c1Br)Br)Br)c(c(cc2Br)Br)Br	Training	Carcinogen	NON-Carcinogen
696	76-57-3	OC1C=CC5C4N(C)CCC25(c3c(OC12)c(OC)ccc3C4)	Training	NON-Carcinogen	NON-Carcinogen
699	96-18-4	C(C(CCl)Cl)Cl	Training	Carcinogen	Carcinogen
701	96-13-9	OCC(CBr)Br	Training	Carcinogen	Carcinogen
702	108-30-5	O=C1OC(=O)CC1	Training	NON-Carcinogen	NON-Carcinogen
703	77-47-4	C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
706	28407-37-6	O=S(=O)([O-])c5cc(N)c6c(O)c(N=NC=1C=CC(=[C-]C=1(O))c4ccc(N=Nc2c(O)c3c(N)cc(cc3(cc2S(=O)(=O)[O-]))S(=O)(=O)[O-])c(O)c4)c(cc6(c5))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
707	147-47-7	c1ccc2c(c1)NC(C=C2C)(C)C	Training	Carcinogen	NON-Carcinogen
708	30516-87-1	[N-]=[N+]=NC1CC(OC1(CO))N2C=C(C(=O)NC2(=O))C	Training	Carcinogen	Carcinogen
709	9002-89-5	OC=C	Training	NON-Carcinogen	NON-Carcinogen
711	7487-94-7	Cl[Hg]Cl	Training	Carcinogen	Carcinogen
713	1313-99-1	O=[Ni]	Training	Carcinogen	NON-Carcinogen
715	133-06-2	O=C1N(C(=O)C2CC=CCC12)SC(Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
716	115-29-7	O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
718	70-30-4	Oc1c(cc(c(c1Cc2c(O)c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
719	6358-85-6	O=C(Nc1ccccc1)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3ccccc3)C(=O)C)c(c4)Cl)C(=O)C	Training	NON-Carcinogen	NON-Carcinogen
720	320-67-2	O=C1N=C(N=CN1C2OC(CO)C(O)C2(O))N	Training	Carcinogen	NON-Carcinogen
721	133-90-4	O=C(O)c1cc(cc(N)c1Cl)Cl	Training	Carcinogen	Carcinogen
722	98-96-4	O=C(N)c1nccnc1	Training	NON-Carcinogen	NON-Carcinogen
724	7008-42-6	O=C2c1ccccc1N(c3c4C=CC(Oc4(cc(OC)c23))(C)C)C	Training	Carcinogen	NON-Carcinogen
725	58-14-0	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Training	NON-Carcinogen	Carcinogen
726	1836-75-5	O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)Cl)cc2	Training	Carcinogen	Carcinogen
727	8001-35-2	C2C1C(C(C(CCl)(C1(CCl)C(Cl)Cl)C2(Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
728	13366-73-9	O1C2C1C3C4C2C5C3C6(C4(C(C5(C6(Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
729	76-06-2	O=[N+]([O-])C(Cl)(Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
730	789-61-7	OCC3OC(n2cnc1c2(N=C(N)NC1=S))CC3(O)	Training	Carcinogen	Carcinogen
731	22966-79-6	O=C(Oc1ccc2c(c1)CCC4C2CCC5(C)(C(OC(=O)Cc3ccc(cc3)N(CCCl)CCCl)CCC45))Cc6ccc(cc6)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
732	140-56-7	O=S(=O)([O-])N=Nc1ccc(cc1)N(C)C	Training	NON-Carcinogen	Carcinogen
733	13463-67-7	O=[Ti]=O	Training	NON-Carcinogen	NON-Carcinogen
734	10043-35-3	OB(O)O	Training	NON-Carcinogen	NON-Carcinogen
736	128-66-5	O=C3c1ccccc1c4ccc5C(=O)c2ccccc2c6ccc3c4c56	Training	Carcinogen	Carcinogen
737	75-69-4	FC(Cl)(Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
738	1067-33-0	O=C(O[Sn](OC(=O)C)(CCCC)CCCC)C	Training	NON-Carcinogen	NON-Carcinogen
739	756-79-6	O=P(OC)(OC)C	Training	Carcinogen	Carcinogen
741	148-18-5	CCN(C(=S)S)CC	Training	NON-Carcinogen	NON-Carcinogen
742	113-92-8	CN(C)CCC(c1ncccc1)c2ccc(cc2)Cl	Training	NON-Carcinogen	Carcinogen
743	77-79-2	O=S1(=O)(CC=CC1)	Training	NON-Carcinogen	NON-Carcinogen
744	76-87-9	O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3	Training	NON-Carcinogen	NON-Carcinogen
745	7446-34-6	S=[Se]	Training	Carcinogen	NON-Carcinogen
748	309-00-2	C1=CC2CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
749	26148-68-5	n1c(N)ccc3c1[nH]c2ccccc23	Training	Carcinogen	Carcinogen
750	869-01-2	O=NN(C(=O)N)CCCC	Training	Carcinogen	Carcinogen
751	50-29-3	c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	Training	Carcinogen	Carcinogen
752	68-89-3	O=C1C(=C(N(N1c2ccccc2)C)C)N(C)CS(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
753	140-67-0	O(c1ccc(cc1)CC=C)C	Training	Carcinogen	Carcinogen
754	135-23-9	n1ccccc1N(Cc2cccs2)CCN(C)C	Training	Carcinogen	NON-Carcinogen
755	838-88-0	Nc1ccc(cc1C)Cc2ccc(N)c(c2)C	Training	Carcinogen	Carcinogen
756	33868-17-6	N#CN(N=O)C	Training	Carcinogen	Carcinogen
757	63642-17-1	O=NN(C(=O)NC(C(=O)O)CCCN)C	Training	Carcinogen	Carcinogen
758	99-80-9	O=Nc1ccc(cc1)N(N=O)C	Training	Carcinogen	Carcinogen
759	315-22-0	O=C1OC3CCN2CC=C(COC(=O)C(O)(C)C(O)(C)C1C)C23	Training	Carcinogen	Carcinogen
760	75411-83-5	O=CN(C)CC(O)C	Training	Carcinogen	NON-Carcinogen
761	61034-40-0	O=NN2CC(N(C(=O)c1ccccc1)C(C)C2)C	Training	Carcinogen	Carcinogen
762	75881-22-0	O=NN(C)CCCCCCCCCC	Training	Carcinogen	Carcinogen
763	42011-48-3	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C(F)(F)F	Training	Carcinogen	Carcinogen
764	116355-83-0	O=C(O)CC(CC(=O)OC(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)C(OC(=O)CC(C(=O)O)CC(=O)O)C(C)CCCC)C(=O)O	Training	Carcinogen	Carcinogen
765	126-98-7	N#CC(=C)C	Training	NON-Carcinogen	NON-Carcinogen
766	99-99-0	O=[N+]([O-])c1ccc(cc1)C	Training	Carcinogen	Carcinogen
767	22398-80-7	P#[In]	Training	Carcinogen	NON-Carcinogen
768	80-07-9	O=S(=O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	NON-Carcinogen	Carcinogen
769	302-17-0	OC(O)C(Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
770	88-72-2	O=[N+]([O-])c1ccccc1C	Training	Carcinogen	Carcinogen
771	1314-62-1	O=[V](=O)O[V](=O)=O	Training	Carcinogen	NON-Carcinogen
772	23246-96-0	O=C1OC3CCN2CC=C(COC(=O)C(O)(C(=C)CC1(=CC))CO)C23	Training	Carcinogen	Carcinogen
773	142-83-6	O=CC=CC=CC	Training	Carcinogen	Carcinogen
774	107-02-8	O=CC=C	Training	NON-Carcinogen	Carcinogen
775	107-29-9	ON=CC	Training	NON-Carcinogen	NON-Carcinogen
776	520-45-6	O=C1OC(=CC(=O)C1C(=O)C)C	Training	NON-Carcinogen	Carcinogen
777	28314-03-6	O=C(Nc2cccc3c1ccccc1Cc23)C	Training	NON-Carcinogen	Carcinogen
778	50594-66-6	O=C(O)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	Carcinogen	NON-Carcinogen
779	3054-95-3	O(CC)C(OCC)C=C	Training	NON-Carcinogen	NON-Carcinogen
780	5314-33-0	ON=CC=C	Training	NON-Carcinogen	NON-Carcinogen
781	79-10-7	O=C(O)C=C	Training	NON-Carcinogen	NON-Carcinogen
782	628-94-4	O=C(N)CCCCC(=O)N	Training	NON-Carcinogen	NON-Carcinogen
783	3688-53-7	O=C(N)C(=Cc1oc(cc1)[N+](=O)[O-])c2occc2	Training	Carcinogen	Carcinogen
784	29611-03-8	O=C4Oc2c(c(OC)cc1OC3OC=CC3(c12))C5=C4C(O)CC5	Training	Carcinogen	Carcinogen
785	97-59-6	O=C(N)NC1NC(=O)NC1(=O)	Training	NON-Carcinogen	NON-Carcinogen
786	107-18-6	OCC=C	Training	NON-Carcinogen	NON-Carcinogen
787	760-56-5	O=NN(C(=O)N)CC=C	Training	Carcinogen	Carcinogen
788	28754-68-9	O=[N+]([O-])c2oc(C=Cc1noc(n1)N)cc2	Training	Carcinogen	Carcinogen
789	60142-96-3	O=C(O)CC1(CN)(CCCCC1)	Training	Carcinogen	NON-Carcinogen
790	4180-23-8	O(c1ccc(cc1)C=CC)C	Training	Carcinogen	NON-Carcinogen
791	1912-24-9	n1c(nc(nc1NC(C)C)Cl)NCC	Training	Carcinogen	Carcinogen
792	51-55-8	O=C(OC2CC1N(C)C(CC1)C2)C(c3ccccc3)CO	Training	NON-Carcinogen	NON-Carcinogen
793	3131-60-0	O=C1N=C(N)C=NN1C2OC(CO)C(O)C2(O)	Training	NON-Carcinogen	NON-Carcinogen
794	17697-55-1	[O-][N+](=NCCC)CCC	Training	Carcinogen	Carcinogen
795	N.A.	[O-][N+](=NC(C)C)C(C)C	Training	Carcinogen	Carcinogen
796	88133-11-3	n2c[nH][n+]3c(nc(c1ccccc1)c(c23)CCOCC)N	Training	Carcinogen	Carcinogen
797	64896-26-0	O=C(O)c2ccc(N=Nc1ccc(O)c(c1)C(=O)O)cc2	Training	NON-Carcinogen	Carcinogen
798	65-85-0	O=C(O)c1ccccc1	Training	NON-Carcinogen	NON-Carcinogen
799	91-76-9	n1c(nc(nc1N)c2ccccc2)N	Training	NON-Carcinogen	Carcinogen
800	98-07-7	c1ccc(cc1)C(Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
801	92-52-4	c1ccc(cc1)c2ccccc2	Training	Carcinogen	NON-Carcinogen
802	6731-36-8	O(OC1(OOC(C)(C)C)(CC(C)CC(C)(C)C1))C(C)(C)C	Training	NON-Carcinogen	NON-Carcinogen
803	13483-19-7	O(CCCCOCCl)CCl	Training	NON-Carcinogen	Carcinogen
804	56894-92-9	O(CCCCCCOCCl)CCl	Training	NON-Carcinogen	Carcinogen
805	2519-30-4	O=C(Nc4ccc(c5cc(c(N=Nc2ccc(N=Nc1ccc(cc1)S(=O)(=O)O)c3ccc(cc23)S(=O)(=O)O)c(O)c45)S(=O)(=O)O)S(=O)(=O)O)C	Training	NON-Carcinogen	NON-Carcinogen
806	3844-45-9	O=S(=O)([O-])c1cccc(c1)C[N+](=C2C=CC(C=C2)=C(c3ccc(cc3)N(Cc4cccc(c4)S(=O)(=O)O)CC)c5ccccc5S(=O)(=O)O)CC	Training	NON-Carcinogen	NON-Carcinogen
808	51333-22-3	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34))CCC)(C)	Training	Carcinogen	Carcinogen
809	88-85-7	O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
810	94-26-8	O=C(OCCCC)c1ccc(O)cc1	Training	NON-Carcinogen	NON-Carcinogen
811	88-26-6	Oc1c(cc(cc1C(C)(C)C)CO)C(C)(C)C	Training	NON-Carcinogen	NON-Carcinogen
813	331-39-5	O=C(O)C=Cc1ccc(O)c(O)c1	Training	Carcinogen	NON-Carcinogen
814	58-08-2	O=C2c1c(ncn1C)N(C(=O)N2C)C	Training	NON-Carcinogen	NON-Carcinogen
815	814-80-2	O=C(O)C(O)C	Training	NON-Carcinogen	NON-Carcinogen
816	404-86-4	O=C(NCc1ccc(O)c(OC)c1)CCCCC=CC(C)C	Training	Carcinogen	NON-Carcinogen
817	120-80-9	Oc1ccccc1(O)	Training	Carcinogen	NON-Carcinogen
818	97-00-7	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Cl	Training	NON-Carcinogen	Carcinogen
819	75-88-7	FC(F)(F)CCl	Training	Carcinogen	Carcinogen
820	107-20-0	O=CCCl	Training	Carcinogen	Carcinogen
821	75-45-6	FC(F)Cl	Training	NON-Carcinogen	Carcinogen
822	N.A.	O=NN(C(=O)NCC(O)C)C(C)Cl	Training	Carcinogen	Carcinogen
823	593-70-4	FCCl	Training	Carcinogen	Carcinogen
824	80-33-1	O=S(=O)(Oc1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	NON-Carcinogen	Carcinogen
825	10473-70-8	O=C(OC(C#C)(c1ccccc1)c2ccc(cc2)Cl)N	Training	Carcinogen	Carcinogen
826	54749-90-5	O=NN(C(=O)NC(C=O)C(O)C(O)C(O)CO)CCCl	Training	Carcinogen	Carcinogen
827	51481-61-9	N#CNC(=NCCSCc1nc[nH]c1C)NC	Training	NON-Carcinogen	Carcinogen
828	52214-84-3	O=C(O)C(Oc1ccc(cc1)C2CC2(Cl)Cl)(C)C	Training	Carcinogen	Carcinogen
829	77-92-9	O=C(O)CC(O)(C(=O)O)CC(=O)O	Training	NON-Carcinogen	Carcinogen
830	518-75-2	O=C(O)C=2C(=O)C(=C1C(=COC(C)C1C)C=2(O))C	Training	Carcinogen	Carcinogen
831	477-30-5	O=C1C=C3C(=CC=C1(OC))c2c(OC)c(OC)c(OC)cc2CCC3(NC)	Training	Carcinogen	Carcinogen
832	88107-10-2	O=C(c2ccc(OCCCCc1nnn[nH]1)c(c2(O))CCC)C	Training	Carcinogen	NON-Carcinogen
833	95-33-0	n2c1ccccc1sc2SNC3CCCCC3	Training	NON-Carcinogen	NON-Carcinogen
834	108-91-8	NC1CCCCC1	Training	NON-Carcinogen	NON-Carcinogen
835	59865-13-3	O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N(C)CC(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NC1C)CC(C)C)C(C)C)CC(C)C)CC)C(O)C(C)CC=CC)C(C)C)CC(C)C)CC(C)C)C	Training	NON-Carcinogen	Carcinogen
836	53-43-0	O=C2CCC3C4CC=C1CC(O)CCC1(C)C4(CCC23(C))	Training	Carcinogen	NON-Carcinogen
837	52918-63-5	N#CC(OC(=O)C1C(C=C(Br)Br)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	Carcinogen	NON-Carcinogen
838	N.A.	C=CCNNCC=C	Training	Carcinogen	Carcinogen
839	538-41-0	N(=Nc1ccc(N)cc1)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
840	785-30-8	O=C(Nc1ccc(N)cc1)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
841	439-14-5	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)C	Training	NON-Carcinogen	NON-Carcinogen
842	34522-69-5	n1cccc2c1cc(cc2Br)Br	Training	NON-Carcinogen	NON-Carcinogen
843	87-56-9	O=CC(=C(C(=O)O)Cl)Cl	Training	NON-Carcinogen	Carcinogen
844	117-80-6	O=C1c2ccccc2(C(=O)C(=C1Cl)Cl)	Training	NON-Carcinogen	Carcinogen
845	99-30-9	O=[N+]([O-])c1cc(c(N)c(c1)Cl)Cl	Training	NON-Carcinogen	Carcinogen
846	79-43-6	O=C(O)C(Cl)Cl	Training	Carcinogen	Carcinogen
847	7572-29-4	C(#CCl)Cl	Training	Carcinogen	Carcinogen
848	75-71-8	FC(F)(Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
849	120-36-5	O=C(O)C(Oc1ccc(cc1Cl)Cl)C	Training	NON-Carcinogen	NON-Carcinogen
850	6965-71-5	O=C(O)C(Oc1cc(ccc1Cl)Cl)C	Training	NON-Carcinogen	Carcinogen
851	94-75-7	O=C(O)COc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
852	94-80-4	O=C(OCCCC)COc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	Carcinogen
853	94-11-1	O=C(OC(C)C)COc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	Carcinogen
854	330-54-1	O=C(Nc1ccc(c(c1)Cl)Cl)N(C)C	Training	NON-Carcinogen	NON-Carcinogen
855	97-16-5	O=S(=O)(Oc1ccc(cc1Cl)Cl)c2ccccc2	Training	NON-Carcinogen	NON-Carcinogen
856	81-21-0	O3C4CC5C2CC(C1OC12)C5(C34)	Training	NON-Carcinogen	Carcinogen
857	60-57-1	O1C2C1C3CC2C4C3C5(C(=C(C4(C5(Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
858	7316-37-2	O=P(OCC)(OCC)CC1OC1	Training	Carcinogen	Carcinogen
859	2921-88-2	n1c(OP(OCC)(OCC)=S)c(cc(c1Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
860	111-46-6	OCCOCCO	Training	NON-Carcinogen	NON-Carcinogen
861	628-36-4	O=CNNC=O	Training	Carcinogen	Carcinogen
862	62488-57-7	O=C1NC(=N)NCN1C2OC(CO)C(O)C2(O)	Training	NON-Carcinogen	NON-Carcinogen
863	3276-41-3	O=NN1OCC=CC1	Training	Carcinogen	Carcinogen
864	94-58-6	O1c2ccc(cc2(OC1))CCC	Training	Carcinogen	Carcinogen
865	5803-51-0	O(c2ccc(OC)c(C=Cc1ccc(N)cc1)c2)C	Training	Carcinogen	Carcinogen
866	1150-42-1	O=C2Oc1cc(OC)cc(OC)c1C=3C(=O)CCC2=3	Training	Carcinogen	Carcinogen
867	65176-75-2	O=C1c5c(O)cc(OC)c(OC)c5(Oc3c1c(OC)cc2OC4OC=CC4(c23))	Training	Carcinogen	NON-Carcinogen
