Id	CAS	SMILES	Status	Experimental value	Predicted value
505	N.A.	O=C(NCc1nc(no1)c2oc(cc2)[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
506	N.A.	O=C(Nc2nnc(c1oc(cc1)[N+](=O)[O-])s2)C	Training	Carcinogen	Carcinogen
507	N.A.	O=[N+]([O-])c1oc(cc1)c2ncsc2	Training	Carcinogen	Carcinogen
508	N.A.	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
509	N.A.	O=CNc1nc(cs1)c2oc(cc2)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
510	N.A.	O=C(Nc1nc(nc(n1)c2oc(cc2)[N+](=O)[O-])NC(=O)C)C	Training	Carcinogen	Carcinogen
511	N.A.	O=[N+]([O-])C(=CCC)CC	Training	Carcinogen	Carcinogen
512	N.A.	O=[N+]([O-])c1cc(N)ccc1(N)	Training	NON-Carcinogen	Carcinogen
513	N.A.	O=[N+]([O-])c1ccc(N)c(N)c1	Training	NON-Carcinogen	Carcinogen
514	N.A.	O=[N+]([O-])c1ccc(c(N)c1)C	Training	NON-Carcinogen	Carcinogen
515	N.A.	O=[N+]([O-])c3ccc2c1c3(cccc1CC2)	Training	Carcinogen	Carcinogen
516	N.A.	O=[N+]([O-])c1ccc(N)cc1	Training	NON-Carcinogen	Carcinogen
517	N.A.	O=[N+]([O-])c1ccccc1(OC)	Training	Carcinogen	Carcinogen
518	N.A.	O=C(O)c1ccc(cc1(N))[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
519	N.A.	O=[N+]([O-])c1ccccc1	Training	Carcinogen	Carcinogen
520	N.A.	O=[N+]([O-])c1ccc2nc[nH]c2(c1)	Training	NON-Carcinogen	Carcinogen
521	N.A.	O=C(O)c1ccc(cc1)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
522	N.A.	O=[N+]([O-])CCCC	Training	NON-Carcinogen	Carcinogen
523	N.A.	O=[N+]([O-])C(C)CC	Training	Carcinogen	Carcinogen
524	N.A.	O=[N+]([O-])CC	Training	NON-Carcinogen	Carcinogen
525	N.A.	O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)Cl)cc2	Training	Carcinogen	Carcinogen
526	N.A.	O=[N+]([O-])c2ccc3c1ccccc1Cc3(c2)	Training	Carcinogen	Carcinogen
527	N.A.	O=C2NC(=O)CN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
528	N.A.	O=C2NCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
529	N.A.	N(C)(CCCl)CCCl	Training	Carcinogen	Carcinogen
530	N.A.	O=[N+]([O-])C	Training	Carcinogen	Carcinogen
531	N.A.	O=[N+]([O-])c2cccc1ccccc12	Training	NON-Carcinogen	Carcinogen
532	N.A.	O=[N+]([O-])C(CC)CC	Training	Carcinogen	Carcinogen
533	N.A.	O=[N+]([O-])CCC	Training	NON-Carcinogen	Carcinogen
534	N.A.	O=[N+]([O-])C(C)C	Training	NON-Carcinogen	Carcinogen
535	N.A.	O=NN(C(=O)N)C	Training	Carcinogen	Carcinogen
536	N.A.	O=NN1C(=O)OCC1	Training	Carcinogen	Carcinogen
537	N.A.	O=NC(=O)CCNCCO	Training	Carcinogen	Carcinogen
538	N.A.	O=NN1CN(N=O)CCC1	Training	Carcinogen	Carcinogen
539	N.A.	O=NN1CC=CCC1	Training	Carcinogen	Carcinogen
540	N.A.	O=NN(CC)CC(F)(F)F	Training	Carcinogen	Carcinogen
541	N.A.	C(=C(Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
542	N.A.	FC(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
543	N.A.	O=C1c2ccccc2(C(=O)N1SC(Cl)(Cl)Cl)	Training	NON-Carcinogen	Carcinogen
544	N.A.	Oc1c(cc(cc1Cl)Cl)Cl	Training	Carcinogen	Possible NON-Carcinogen
545	N.A.	O=C(O)COc1cc(c(cc1Cl)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
546	N.A.	O=P(OC)(OC)C(O)C(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
547	N.A.	O=C(O)CC[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
548	N.A.	O=[N+]([O-])c4ccc1ccc2cccc3ccc4(c1c23)	Training	Carcinogen	Carcinogen
549	N.A.	O=[N+]([O-])c1ccc2ncccc2(c1)	Training	NON-Carcinogen	Carcinogen
550	N.A.	O=[N+]([O-])c2cccc1cccnc12	Training	Carcinogen	Carcinogen
551	N.A.	O=NN(C(=O)Oc1ccccc1(OC(C)C))C	Training	Carcinogen	Carcinogen
552	N.A.	O=NN(CCCC(F)(F)F)CCCC(F)(F)F	Training	Carcinogen	Carcinogen
553	N.A.	O=NN1C(=O)NC(=O)C(C)C1	Training	NON-Carcinogen	Carcinogen
554	N.A.	O=NN1C(=O)NC(=O)CC1	Training	Carcinogen	Carcinogen
555	N.A.	O=NN(CC(O)C)CC(O)CO	Training	Carcinogen	Carcinogen
556	N.A.	O=NC(O)C(O)CNCC(=O)C	Training	Carcinogen	Carcinogen
557	N.A.	O=NN(CCO)CC(O)CO	Training	Carcinogen	Carcinogen
558	N.A.	O=NN2CC(N(C(=O)c1ccccc1)C(C)C2)C	Training	Carcinogen	Carcinogen
559	N.A.	O=NN(C(=O)NCCCl)CCO	Training	Carcinogen	Carcinogen
560	N.A.	O=NN1CCOC(O)C1	Training	NON-Carcinogen	Carcinogen
561	N.A.	O=NN(C(=O)NCCCl)CC(O)C	Training	Carcinogen	Carcinogen
562	N.A.	O=NN(CCO)CC(O)C	Training	Carcinogen	Carcinogen
563	N.A.	O=NN1CCC(O)C1	Training	Carcinogen	Carcinogen
564	N.A.	O=NN(C(=O)N)CC(C)C	Training	Carcinogen	Carcinogen
565	N.A.	O=NN(C)CCCCCCCCCCCC	Training	Carcinogen	Carcinogen
566	N.A.	O=NN(c1ccc(F)cc1)C	Training	Carcinogen	Carcinogen
567	N.A.	O=NN(c1ccc(cc1)[N+](=O)[O-])C	Training	NON-Carcinogen	Carcinogen
568	N.A.	O=NN(C)CCc1ccccc1	Training	Carcinogen	Carcinogen
569	N.A.	O=NN(C)CCCCCCCCCCCCCC	Training	Carcinogen	Carcinogen
570	N.A.	O=NN(C)CCCCCCCCCC	Training	Carcinogen	Carcinogen
571	N.A.	O=NN1CC(N(C)C(C)C1)C	Training	Carcinogen	Carcinogen
572	N.A.	O=NN(CC=C)CC(O)CO	Training	Carcinogen	Carcinogen
573	N.A.	O=NN(CC=C)CC(O)C	Training	Carcinogen	Carcinogen
574	N.A.	O=NN(CC=C)CC(=O)C	Training	Carcinogen	Carcinogen
575	N.A.	O=NN(CC=C)CCO	Training	Carcinogen	Carcinogen
576	N.A.	O=NN(C(=O)OCC)CCCCC	Training	Carcinogen	Carcinogen
577	N.A.	O=NN2CCCCC2(c1cnccc1)	Training	Carcinogen	Carcinogen
578	N.A.	O=NN(C(=O)Nc2nc1ccccc1s2)C	Training	Carcinogen	Carcinogen
579	N.A.	O=NN(CC(O)C)CC(O)C	Training	Carcinogen	Carcinogen
580	N.A.	O=NN(CC(=O)C)CC(=O)C	Training	Carcinogen	Carcinogen
581	N.A.	O=NN(CC(F)(F)F)CC(F)(F)F	Training	NON-Carcinogen	Carcinogen
582	N.A.	N#CNC(=NCCSCc1nc[nH]c1C)N(N=O)C	Training	NON-Carcinogen	Carcinogen
583	N.A.	O=NN(CCCC)CCCC	Training	Carcinogen	Carcinogen
584	N.A.	O=NN(CCO)CCO	Training	Carcinogen	Carcinogen
585	N.A.	O=NN(CC)CC	Training	Carcinogen	Carcinogen
586	N.A.	O=NN(C)C	Training	Carcinogen	Carcinogen
587	N.A.	O=NN(c1ccccc1)c2ccccc2	Training	Carcinogen	Carcinogen
588	N.A.	O=Nc1ccc(cc1)Nc2ccccc2	Training	Carcinogen	Carcinogen
589	N.A.	O=C(Nc1cccc(c1)[N+](=O)[O-])C3=Cc4ccccc4(C(=NNc2cc(ccc2(OC))[N+](=O)[O-])C3(=O))	Training	NON-Carcinogen	Carcinogen
590	N.A.	O=[N+]([O-])c1cc(N)ccc1(NCCO)	Training	NON-Carcinogen	Carcinogen
591	N.A.	O=C(OC3CC4CN2CCc1c5ccc(OC)cc5([nH]c1C2CC4(C(C(=O)OC)C3(OC))))c6cc(OC)c(OC)c(OC)c6	Training	Carcinogen	Carcinogen
592	N.A.	Oc1cccc(O)c1	Training	NON-Carcinogen	Possible NON-Carcinogen
593	N.A.	O=C(O)C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
594	N.A.	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C	Training	Carcinogen	Possible NON-Carcinogen
595	N.A.	O=NN(CCC)CCC	Training	Carcinogen	Carcinogen
596	N.A.	O=NN1CSCSC1	Training	NON-Carcinogen	Carcinogen
597	N.A.	O=NN1CCCCCCCCCCCC1	Training	Carcinogen	Carcinogen
598	N.A.	O=NN(C)C(C)C(O)c1ccccc1	Training	Carcinogen	Carcinogen
599	N.A.	O=NN(C)CC	Training	Carcinogen	Carcinogen
600	N.A.	O=NN(C(=O)OCC)CC	Training	Carcinogen	Carcinogen
601	N.A.	O=NN1CC(=CCC1)C(=O)OC	Training	NON-Carcinogen	Carcinogen
602	N.A.	O=NN1CCCCCCC1	Training	Carcinogen	Carcinogen
603	N.A.	O=NN1C(=O)NC(=O)C1	Training	Carcinogen	Carcinogen
604	N.A.	O=NN1CC(O)CC1(C(=O)O)	Training	NON-Carcinogen	Carcinogen
605	N.A.	O=NN(CC(=O)O)CC(=O)O	Training	NON-Carcinogen	Carcinogen
606	N.A.	O=NN(C)CC(O)CO	Training	Carcinogen	Carcinogen
607	N.A.	O=NN(C)CCO	Training	Carcinogen	Carcinogen
608	N.A.	O=NN(C)CCCO	Training	Carcinogen	Carcinogen
609	N.A.	O=NN(C)CC(=O)C	Training	Carcinogen	Carcinogen
610	N.A.	O=NN(c1ncccc1)C	Training	Carcinogen	Carcinogen
611	N.A.	O=NN(c1cnccc1)C	Training	NON-Carcinogen	Carcinogen
612	N.A.	O=NN(c1ccncc1)C	Training	NON-Carcinogen	Carcinogen
613	N.A.	O=NN(c1ccccc1)C	Training	Carcinogen	Carcinogen
614	N.A.	O=NN(C)CCCCCCCCCCC	Training	Carcinogen	Carcinogen
615	N.A.	O=NN1CCOCC1	Training	Carcinogen	Carcinogen
616	N.A.	O=NN2CCCC2(c1ccc[n+]([O-])c1)	Training	Carcinogen	Carcinogen
617	N.A.	O=NN1CCCCC1(C(=O)O)	Training	NON-Carcinogen	Carcinogen
618	N.A.	O=NN1CCNCC1	Training	Carcinogen	Carcinogen
619	N.A.	O=NN1CCCCC1	Training	Carcinogen	Carcinogen
620	N.A.	O=NN1CCCC1(C(=O)O)	Training	NON-Carcinogen	Carcinogen
621	N.A.	O=NN1CCCC1	Training	Carcinogen	Carcinogen
622	N.A.	O=NN1C(C)SC(C)SC1C	Training	Carcinogen	Carcinogen
623	N.A.	O=NN1CCSCC1	Training	Carcinogen	Carcinogen
624	N.A.	O=Nc1ccccc1C	Training	Carcinogen	Carcinogen
625	N.A.	n1ccc3c(c1)[nH]c2ccccc23	Training	NON-Carcinogen	Possible NON-Carcinogen
626	N.A.	O=C1OC(C)Cc2c1c(O)c(cc2Cl)C(=O)NC(C(=O)O)Cc3ccccc3	Training	Carcinogen	Carcinogen
627	N.A.	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C(=C(Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
628	N.A.	n1ccnc(c1)C2=C(C(=S)SS2)C	Training	NON-Carcinogen	Possible NON-Carcinogen
629	N.A.	O=S(c1nc2ccc(OC)cc2([nH]1))Cc3ncc(c(OC)c3C)C	Training	Carcinogen	Carcinogen
630	N.A.	O=C(ON=C(C(=O)N(C)C)SC)NC	Training	NON-Carcinogen	Carcinogen
631	N.A.	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	NON-Carcinogen	Carcinogen
632	N.A.	O=C2c1ccccc1c3ccc(cc23)NC(=O)C	Training	Carcinogen	Carcinogen
633	N.A.	O=C(O)C1=CN(c2cc3OCOc3(cc2(C1(=O))))CC	Training	Carcinogen	Carcinogen
634	N.A.	O=NN(C(=O)NCCCl)CC(=O)C	Training	NON-Carcinogen	Carcinogen
635	N.A.	O=NN(C(=O)N)CC(=O)C	Training	NON-Carcinogen	Carcinogen
636	N.A.	O=C(C=C)c1ccc2OCOc2(c1)	Training	NON-Carcinogen	Carcinogen
637	N.A.	O(c1ccc(N)cc1)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
638	N.A.	O2CCN(C(=S)SN1CCOCC1)CC2	Training	Carcinogen	Possible NON-Carcinogen
639	N.A.	O=[N+]([O-])c1ccc(OP(OCC)(OCC)=S)cc1	Training	NON-Carcinogen	Carcinogen
640	N.A.	O=C1OC2=CCOC(O)C2(=C1)	Training	NON-Carcinogen	Carcinogen
641	N.A.	O(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C	Training	Carcinogen	Carcinogen
642	N.A.	C(C(Cl)(Cl)Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
643	N.A.	O=NN(C(=N[N+](=O)[O-])N)CCCCC	Training	NON-Carcinogen	Carcinogen
644	N.A.	O=C2OCC3=CCN(C)CCC(OC(=O)C1(OC1(C))(CC(C)C2(O)C))C3(=O)	Training	Carcinogen	Carcinogen
645	N.A.	O=C(Nc1ccc(OCC)cc1)C	Training	Carcinogen	Possible NON-Carcinogen
646	N.A.	O=C1C=C(N(N1c2ccccc2)C)C	Training	Carcinogen	Carcinogen
647	N.A.	O=C(OC4CC3=CCC1C(CCC2(C)(C(CCC12)C(C)CCCC(C)C))C3(C)CC4)Cc5ccc(cc5)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
648	N.A.	C(=NCCc1ccccc1)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
649	N.A.	O=C2NC(=O)C(c1ccccc1)(C(=O)N2)CC	Training	NON-Carcinogen	Carcinogen
650	N.A.	Oc1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
651	N.A.	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Training	Carcinogen	Carcinogen
652	N.A.	N(=NN(C)C)c1ccccc1	Training	Carcinogen	Carcinogen
653	N.A.	O=C1N(N=C(C)C1)c2ccccc2	Training	NON-Carcinogen	Carcinogen
654	N.A.	c1ccc(cc1)Nc2ccc3ccccc3(c2)	Training	NON-Carcinogen	Carcinogen
655	N.A.	O=C(O)CCCCC=C(c1cnccc1)c2ccccc2	Training	NON-Carcinogen	Carcinogen
656	N.A.	NC(Nc1ccccc1)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
657	N.A.	O=C3C=Cc1ccccc1C3(=NNc2ccccc2)	Training	Carcinogen	Carcinogen
658	N.A.	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	Carcinogen	Carcinogen
659	N.A.	Nc1ccc(N)cc1	Training	NON-Carcinogen	Possible NON-Carcinogen
660	N.A.	O=C(OCCc1ccccc1)C=Cc2ccc(O)c(OC)c2	Training	NON-Carcinogen	Possible NON-Carcinogen
661	N.A.	O(c1ccccc1)CC2OC2	Training	Carcinogen	Carcinogen
662	N.A.	Oc1ccccc1c2ccccc2	Training	Carcinogen	Possible NON-Carcinogen
663	N.A.	O=C(N)c1ccccc1(C(=O)N)	Training	NON-Carcinogen	Possible NON-Carcinogen
664	N.A.	O=C1OC(=O)c2ccccc12	Training	NON-Carcinogen	Possible NON-Carcinogen
665	N.A.	O=C(O)c1nc(c(c(N)c1Cl)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
666	N.A.	O=C2OCC(Cc1cncn1C)C2CC	Training	NON-Carcinogen	Possible NON-Carcinogen
667	N.A.	O=C2OC(C)CC=CC=CC=CC=CC(OC1OC(C)C(O)C(N)C1(O))CC4OC(O)(CC(O)CC3OC3(C=C2))CC(O)C4(C(=O)O)	Training	NON-Carcinogen	Carcinogen
668	N.A.	N1CCNCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
669	N.A.	N1CCCCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
670	N.A.	O1c2cc(c(cc2(OC1))CCC)COCCOCCOCCCC	Training	Carcinogen	Carcinogen
671	N.A.	O=S(CCCCCCCC)C(C)Cc1ccc2OCOc2(c1)	Training	NON-Carcinogen	Carcinogen
672	N.A.	O=C2c1ccccc1S(=O)(=O)N(C2=C(O)Nc3ncccc3)C	Training	NON-Carcinogen	Carcinogen
673	N.A.	O=C1OCC1(C)C	Training	Carcinogen	Carcinogen
674	N.A.	O=C(Nc1ccc(OCC(O)CNC(C)C)cc1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
675	N.A.	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC4CC4	Training	NON-Carcinogen	Carcinogen
676	N.A.	O=C4N2CCc1ccccc1C2CN(C(=O)C3CCCCC3)C4	Training	NON-Carcinogen	Possible NON-Carcinogen
677	N.A.	O=C1C=CC4(C(=C1)CCC3C5CCC(O)(C(=O)COC(=O)CCCc2ccc(cc2)N(CCCl)CCCl)C5(C)(CC(O)C34))(C)	Training	Carcinogen	Carcinogen
678	N.A.	O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	Carcinogen	Carcinogen
679	N.A.	O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC	Training	NON-Carcinogen	Possible NON-Carcinogen
680	N.A.	O=C(NC(C)C)c1ccc(cc1)CNNC	Training	Carcinogen	Carcinogen
681	N.A.	O=S1(=O)(OCCC1)	Training	Carcinogen	Carcinogen
682	N.A.	O=C1OCC1	Training	Carcinogen	Carcinogen
683	N.A.	O=C(OCCC)c1cc(O)c(O)c(O)c1	Training	NON-Carcinogen	Possible NON-Carcinogen
684	N.A.	O=NN(C(=N[N+](=O)[O-])N)CCC	Training	Carcinogen	Carcinogen
685	N.A.	O=NN(C(=O)N)CCC	Training	Carcinogen	Carcinogen
686	N.A.	C=CC	Training	NON-Carcinogen	Possible NON-Carcinogen
687	N.A.	OCC(O)C	Training	NON-Carcinogen	Possible NON-Carcinogen
688	N.A.	O1CC1C	Training	Carcinogen	Carcinogen
689	N.A.	O=C1C=C(NC(N1)=S)CCC	Training	Carcinogen	Possible NON-Carcinogen
690	N.A.	O=C(NNCC)C3C(c1cc(OC)c(OC)c(OC)c1)c2cc4OCOc4(cc2C(O)C3(CO))	Training	NON-Carcinogen	Carcinogen
691	N.A.	O=C(O)c1ccc(O)c(O)c1	Training	NON-Carcinogen	Possible NON-Carcinogen
692	N.A.	O=C1c3ccccc3(C(=O)c2c(O)c(O)cc(O)c12)	Training	Carcinogen	Carcinogen
693	N.A.	O=C(N)c1nccnc1	Training	NON-Carcinogen	Possible NON-Carcinogen
694	N.A.	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Training	NON-Carcinogen	Carcinogen
695	N.A.	O=Nc1ccc(cc1)NO	Training	Carcinogen	Carcinogen
696	N.A.	O=C3C=Cc1ccccc1C3(=NNc2ccc(cc2[N+](=O)[O-])C)	Training	Carcinogen	Carcinogen
697	N.A.	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)CCCCCCCCCCCCCCC	Training	NON-Carcinogen	Possible NON-Carcinogen
698	N.A.	O=C1OC3CCN2CC=C(COC(=O)C(O)(CO)C(C)CC1(=CC))C23	Training	Carcinogen	Carcinogen
699	N.A.	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5C(=O)C(=CNN2CCN(C)CC2)C(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)=C(O)c5(c(O)c4C))C)C	Training	NON-Carcinogen	Carcinogen
700	N.A.	O=C1Nc3c(nn(c3(C(=NC1)c2ccccc2))CC)C	Training	NON-Carcinogen	Possible NON-Carcinogen
701	N.A.	O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34)	Training	NON-Carcinogen	Carcinogen
702	N.A.	O=C1NS(=O)(=O)c2ccccc12	Training	NON-Carcinogen	Possible NON-Carcinogen
703	N.A.	O1c2ccc(cc2(OC1))CC=C	Training	Carcinogen	Carcinogen
704	N.A.	Oc1ccc(cc1CO)C(O)CNC(C)(C)C	Training	Carcinogen	Possible NON-Carcinogen
705	N.A.	O=C(O)C3=CC(=NNc1ccc(cc1)S(=O)(=O)Nc2ncccc2)C=CC3(=O)	Training	Carcinogen	Carcinogen
706	N.A.	OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C)CCC(O)C(O)(C)C)))C(=C)CC3	Training	NON-Carcinogen	Possible NON-Carcinogen
707	N.A.	O=C2OC1C(=O)C(=CCN(C)CC1)COC(=O)C(O)(C)C(C)CC2(=CC)	Training	Carcinogen	Carcinogen
708	N.A.	Oc1ccc2OCOc2(c1)	Training	Carcinogen	Carcinogen
709	N.A.	O=C(O)C=CC=CC	Training	NON-Carcinogen	Possible NON-Carcinogen
710	N.A.	O=C1c5c(O)cccc5(Oc3c1c(OC)cc2OC4OC=CC4(c23))	Training	Carcinogen	Carcinogen
711	N.A.	O=C(OC1OC(CO)C(O)C(O)C1(O))C7(C)(CCCC4(C)(C7(CCC56(CC(=C)C(OC3OC(CO)C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))(CCC45)C6))))	Training	NON-Carcinogen	Possible NON-Carcinogen
712	N.A.	O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))C	Training	Carcinogen	Carcinogen
713	N.A.	O1CC1c2ccccc2	Training	Carcinogen	Carcinogen
714	N.A.	O=C1OC(=O)CC1	Training	NON-Carcinogen	Possible NON-Carcinogen
715	N.A.	C=C(CSC(N(CC)CC)=S)Cl	Training	Carcinogen	Carcinogen
716	N.A.	O=S(=O)(Nc1onc(c1C)C)c2ccc(N)cc2	Training	NON-Carcinogen	Possible NON-Carcinogen
717	N.A.	O=S1(=O)(CC=CC1)	Training	NON-Carcinogen	Carcinogen
718	N.A.	O=C(Nc1ccc(cc1)S(=O)(=O)c2ccc(cc2)NC(=O)C)C	Training	Carcinogen	Carcinogen
719	N.A.	O=C(O)CCC(=O)OCC2(C(=O)N(c1ccccc1)N(C2(=O))c3ccccc3)CCCC	Training	NON-Carcinogen	Carcinogen
720	N.A.	O=C(OC2CCN1CC=C(COC(=O)C(O)(C(O)C)C(C)C)C12)C(=CC)C	Training	Carcinogen	Carcinogen
721	N.A.	O(c1ccc(cc1)C(c2ccc(OC)cc2)=C(c3ccc(OC)cc3)Cl)C	Training	NON-Carcinogen	Carcinogen
722	N.A.	O=S(=O)(O)CCN	Training	NON-Carcinogen	Carcinogen
723	N.A.	O=C1NC(=O)N(C=C1(F))C2OCCC2	Training	NON-Carcinogen	Carcinogen
724	N.A.	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	Training	Carcinogen	Possible NON-Carcinogen
725	N.A.	Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
726	N.A.	O=[N+]([O-])c1c(c(c(OC)c(c1Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
727	N.A.	Nc1cc(c(cc1Cl)c2cc(c(N)cc2Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
728	N.A.	O1c3cc(c(cc3(Oc2cc(c(cc12)Cl)Cl))Cl)Cl	Training	Carcinogen	Carcinogen
729	N.A.	C(C(Cl)(Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
730	N.A.	C(C(Cl)Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
731	N.A.	C(=C(Cl)Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
732	N.A.	C(N(CC)CC)(=S)SSC(N(CC)CC)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
733	N.A.	FCC(F)(F)F	Training	Carcinogen	Carcinogen
734	N.A.	FC(F)=C(F)F	Training	Carcinogen	Possible NON-Carcinogen
735	N.A.	O=NN1OCCCC1	Training	Carcinogen	Carcinogen
736	N.A.	Oc1cc(cc2OC(C)(C)C3CCC(=CC3(c12))C)CCCCC	Training	NON-Carcinogen	Carcinogen
737	N.A.	O1CCCC1	Training	Carcinogen	Possible NON-Carcinogen
738	N.A.	O=C1NC(O)CCN1C2OC(CO)C(O)C2(O)	Training	NON-Carcinogen	Possible NON-Carcinogen
739	N.A.	C(N(C)C)(=S)SSC(N(C)C)=S	Training	NON-Carcinogen	Possible NON-Carcinogen
740	N.A.	O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]	Training	Carcinogen	Carcinogen
741	N.A.	n1ccccc1N(Cc2ccsc2)CCN(C)C	Training	NON-Carcinogen	Carcinogen
742	N.A.	O=C2c1[nH]cnc1N(C(=O)N2C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
743	N.A.	n1cscc1c2nc3ccccc3([nH]2)	Training	NON-Carcinogen	Carcinogen
744	N.A.	O=C(NC(CO)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Training	NON-Carcinogen	Carcinogen
745	N.A.	N1(CC1)P(N2CC2)(N3CC3)=S	Training	Carcinogen	Carcinogen
746	N.A.	NC(C)=S	Training	Carcinogen	Possible NON-Carcinogen
747	N.A.	Oc1cc(c(cc1C(C)(C)C)Sc2cc(c(O)cc2C)C(C)(C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
748	N.A.	Nc1ccc(cc1)Sc2ccc(N)cc2	Training	Carcinogen	Carcinogen
749	N.A.	OCC3OC(n2cnc1C(N=C(N)Nc12)=S)CC3(O)	Training	Carcinogen	Possible NON-Carcinogen
750	N.A.	NNC(N)=S	Training	NON-Carcinogen	Carcinogen
751	N.A.	O=C1C=CNC(N1)=S	Training	Carcinogen	Possible NON-Carcinogen
752	N.A.	NC(N)=S	Training	Carcinogen	Possible NON-Carcinogen
753	N.A.	Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
754	N.A.	O=C(Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
755	N.A.	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Training	NON-Carcinogen	Carcinogen
756	N.A.	O=C(NCCCC)NS(=O)(=O)c1ccc(cc1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
757	N.A.	O=S(=O)(N)c1ccccc1C	Training	Carcinogen	Possible NON-Carcinogen
758	N.A.	O=C(N)Nc1ccc(cc1)C	Training	NON-Carcinogen	Carcinogen
759	N.A.	O=C1C=C(C(=O)C(=C1N2CC2)N3CC3)N4CC4	Training	Carcinogen	Carcinogen
760	N.A.	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C)	Training	Carcinogen	Carcinogen
761	N.A.	n1c(nc(N)c2nc(c(nc12)N)c3ccccc3)N	Training	NON-Carcinogen	Carcinogen
762	N.A.	C(Br)(Br)Br	Training	Carcinogen	Carcinogen
763	N.A.	C(C(CCl)Cl)Cl	Training	Carcinogen	Carcinogen
764	N.A.	OCCN(CCO)CCO	Training	NON-Carcinogen	Possible NON-Carcinogen
