Id	CAS	SMILES	Status	Experimental value	Predicted value
500	99-59-2	O=[N+]([O-])c1ccc(OC)c(N)c1	Training	Carcinogen	NON-Carcinogen
501	59-87-0	O=C(N)NN=Cc1oc(cc1)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
502	772-43-0	O=[N+]([O-])c1oc(cc1)C(=NO)N	Training	NON-Carcinogen	Carcinogen
503	92-55-7	O=C(OC(OC(=O)C)c1oc(cc1)[N+](=O)[O-])C	Training	NON-Carcinogen	NON-Carcinogen
504	75198-31-1	O=[N+]([O-])c1oc(cc1)c3cnc2ccccn23	Training	Carcinogen	Carcinogen
505	2122-86-3	O=C1OC(=NN1)c2oc(cc2)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
506	36133-88-7	O=C(NCc1nc(no1)c2oc(cc2)[N+](=O)[O-])C	Test	Carcinogen	Carcinogen
507	2578-75-8	O=C(Nc2nnc(c1oc(cc1)[N+](=O)[O-])s2)C	Training	Carcinogen	Carcinogen
508	53757-28-1	O=[N+]([O-])c1oc(cc1)c2ncsc2	Test	Carcinogen	Carcinogen
509	531-82-8	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
510	24554-26-5	O=CNc1nc(cs1)c2oc(cc2)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
511	51325-35-0	O=C(Nc1nc(nc(n1)c2oc(cc2)[N+](=O)[O-])NC(=O)C)C	Test	Carcinogen	NON-Carcinogen
512	4812-22-0	O=[N+]([O-])C(=CCC)CC	Training	Carcinogen	Carcinogen
513	5307-14-2	O=[N+]([O-])c1cc(N)ccc1(N)	Test	NON-Carcinogen	NON-Carcinogen
514	99-56-9	O=[N+]([O-])c1ccc(N)c(N)c1	Training	NON-Carcinogen	NON-Carcinogen
515	99-55-8	O=[N+]([O-])c1ccc(c(N)c1)C	Training	NON-Carcinogen	NON-Carcinogen
516	602-87-9	O=[N+]([O-])c3ccc2c1c3(cccc1CC2)	Test	Carcinogen	Carcinogen
517	100-01-6	O=[N+]([O-])c1ccc(N)cc1	Training	NON-Carcinogen	NON-Carcinogen
518	91-23-6	O=[N+]([O-])c1ccccc1(OC)	Training	Carcinogen	NON-Carcinogen
519	619-17-0	O=C(O)c1ccc(cc1(N))[N+](=O)[O-]	Training	NON-Carcinogen	NON-Carcinogen
520	98-95-3	O=[N+]([O-])c1ccccc1	Training	Carcinogen	Carcinogen
521	94-52-0	O=[N+]([O-])c1ccc2nc[nH]c2(c1)	Training	NON-Carcinogen	NON-Carcinogen
522	62-23-7	O=C(O)c1ccc(cc1)[N+](=O)[O-]	Test	Carcinogen	NON-Carcinogen
523	627-05-4	O=[N+]([O-])CCCC	Training	NON-Carcinogen	NON-Carcinogen
524	600-24-8	O=[N+]([O-])C(C)CC	Training	Carcinogen	Carcinogen
525	79-24-3	O=[N+]([O-])CC	Test	NON-Carcinogen	Carcinogen
526	1836-75-5	O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)Cl)cc2	Training	Carcinogen	Carcinogen
527	607-57-8	O=[N+]([O-])c2ccc3c1ccccc1Cc3(c2)	Training	Carcinogen	Carcinogen
528	67-20-9	O=C2NC(=O)CN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
529	555-84-0	O=C2NCCN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
530	51-75-2	N(C)(CCCl)CCCl	Test	Carcinogen	Carcinogen
531	75-52-5	O=[N+]([O-])C	Training	Carcinogen	Carcinogen
532	86-57-7	O=[N+]([O-])c2cccc1ccccc12	Training	NON-Carcinogen	NON-Carcinogen
533	551-88-2	O=[N+]([O-])C(CC)CC	Training	Carcinogen	Carcinogen
534	108-03-2	O=[N+]([O-])CCC	Training	NON-Carcinogen	Carcinogen
535	79-46-9	O=[N+]([O-])C(C)C	Test	NON-Carcinogen	NON-Carcinogen
536	504-88-1	O=C(O)CC[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
537	5522-43-0	O=[N+]([O-])c4ccc1ccc2cccc3ccc4(c1c23)	Training	Carcinogen	Carcinogen
538	613-50-3	O=[N+]([O-])c1ccc2ncccc2(c1)	Test	NON-Carcinogen	Carcinogen
539	607-35-2	O=[N+]([O-])c2cccc1cccnc12	Training	Carcinogen	NON-Carcinogen
540	38777-13-8	O=NN(C(=O)Oc1ccccc1(OC(C)C))C	Training	Carcinogen	Carcinogen
541	83335-32-4	O=NN(CCCC(F)(F)F)CCCC(F)(F)F	Training	Carcinogen	Carcinogen
542	62641-67-2	O=NN1C(=O)NC(=O)C(C)C1	Training	NON-Carcinogen	NON-Carcinogen
543	16813-36-8	O=NN1C(=O)NC(=O)CC1	Training	Carcinogen	Carcinogen
544	89911-79-5	O=NN(CC(O)C)CC(O)CO	Training	Carcinogen	Carcinogen
545	92177-50-9	O=NC(O)C(O)CNCC(=O)C	Training	Carcinogen	Carcinogen
546	89911-78-4	O=NN(CCO)CC(O)CO	Training	Carcinogen	Carcinogen
547	61034-40-0	O=NN2CC(N(C(=O)c1ccccc1)C(C)C2)C	Training	Carcinogen	Carcinogen
548	96806-34-7	O=NN(C(=O)NCCCl)CCO	Test	Carcinogen	Carcinogen
549	67587-52-4	O=NN1CCOC(O)C1	Test	NON-Carcinogen	Carcinogen
550	96806-35-8	O=NN(C(=O)NCCCl)CC(O)C	Training	Carcinogen	Carcinogen
551	56222-35-6	O=NN(CCO)CC(O)C	Test	Carcinogen	Carcinogen
552	75896-33-2	O=NN1CCC(O)C1	Training	Carcinogen	Carcinogen
553	760-60-1	O=NN(C(=O)N)CC(C)C	Test	Carcinogen	Carcinogen
554	55090-44-3	O=NN(C)CCCCCCCCCCCC	Training	Carcinogen	Carcinogen
555	937-25-7	O=NN(c1ccc(F)cc1)C	Training	Carcinogen	Carcinogen
556	943-41-9	O=NN(c1ccc(cc1)[N+](=O)[O-])C	Training	NON-Carcinogen	Carcinogen
557	13256-11-6	O=NN(C)CCc1ccccc1	Test	Carcinogen	Carcinogen
558	75881-20-8	O=NN(C)CCCCCCCCCCCCCC	Training	Carcinogen	Carcinogen
559	75881-22-0	O=NN(C)CCCCCCCCCC	Training	Carcinogen	Carcinogen
560	684-93-5	O=NN(C(=O)N)C	Training	Carcinogen	Carcinogen
561	38347-74-9	O=NN1C(=O)OCC1	Training	Carcinogen	Carcinogen
562	92177-49-6	O=NC(=O)CCNCCO	Test	Carcinogen	Carcinogen
563	15973-99-6	O=NN1CN(N=O)CCC1	Training	Carcinogen	Carcinogen
564	55556-92-8	O=NN1CC=CCC1	Training	Carcinogen	Carcinogen
565	82018-90-4	O=NN(CC)CC(F)(F)F	Training	Carcinogen	Carcinogen
566	75881-18-4	O=NN1CC(N(C)C(C)C1)C	Training	Carcinogen	Carcinogen
567	88208-16-6	O=NN(CC=C)CC(O)CO	Training	Carcinogen	Carcinogen
568	91308-70-2	O=NN(CC=C)CC(O)C	Training	Carcinogen	Carcinogen
569	91308-71-3	O=NN(CC=C)CC(=O)C	Test	Carcinogen	Carcinogen
570	91308-69-9	O=NN(CC=C)CCO	Training	Carcinogen	Carcinogen
571	64005-62-5	O=NN(C(=O)OCC)CCCCC	Test	Carcinogen	Carcinogen
572	1133-64-8	O=NN2CCCCC2(c1cnccc1)	Test	Carcinogen	Carcinogen
573	51542-33-7	O=NN(C(=O)Nc2nc1ccccc1s2)C	Training	Carcinogen	Carcinogen
574	53609-64-6	O=NN(CC(O)C)CC(O)C	Training	Carcinogen	Carcinogen
575	60599-38-4	O=NN(CC(=O)C)CC(=O)C	Training	Carcinogen	Carcinogen
576	625-89-8	O=NN(CC(F)(F)F)CC(F)(F)F	Test	NON-Carcinogen	Carcinogen
577	73785-40-7	N#CNC(=NCCSCc1nc[nH]c1C)N(N=O)C	Test	NON-Carcinogen	Carcinogen
578	924-16-3	O=NN(CCCC)CCCC	Training	Carcinogen	Carcinogen
579	1116-54-7	O=NN(CCO)CCO	Training	Carcinogen	Carcinogen
580	55-18-5	O=NN(CC)CC	Training	Carcinogen	Carcinogen
581	62-75-9	O=NN(C)C	Training	Carcinogen	Carcinogen
582	86-30-6	O=NN(c1ccccc1)c2ccccc2	Training	Carcinogen	Carcinogen
583	156-10-5	O=Nc1ccc(cc1)Nc2ccccc2	Training	Carcinogen	Carcinogen
584	621-64-7	O=NN(CCC)CCC	Training	Carcinogen	Carcinogen
585	114282-83-6	O=NN1CSCSC1	Training	NON-Carcinogen	Carcinogen
586	40580-89-0	O=NN1CCCCCCCCCCCC1	Training	Carcinogen	Carcinogen
587	17608-59-2	O=NN(C)C(C)C(O)c1ccccc1	Training	Carcinogen	Carcinogen
588	10595-95-6	O=NN(C)CC	Training	Carcinogen	Carcinogen
589	614-95-9	O=NN(C(=O)OCC)CC	Training	Carcinogen	Carcinogen
590	55557-02-3	O=NN1CC(=CCC1)C(=O)OC	Training	NON-Carcinogen	NON-Carcinogen
591	20917-49-1	O=NN1CCCCCCC1	Training	Carcinogen	Carcinogen
592	42579-28-2	O=NN1C(=O)NC(=O)C1	Test	Carcinogen	Carcinogen
593	30310-80-6	O=NN1CC(O)CC1(C(=O)O)	Training	NON-Carcinogen	NON-Carcinogen
594	25081-31-6	O=NN(CC(=O)O)CC(=O)O	Training	NON-Carcinogen	NON-Carcinogen
595	86451-37-8	O=NN(C)CC(O)CO	Training	Carcinogen	Carcinogen
596	26921-68-6	O=NN(C)CCO	Training	Carcinogen	Carcinogen
597	70415-59-7	O=NN(C)CCCO	Training	Carcinogen	Carcinogen
598	55984-51-5	O=NN(C)CC(=O)C	Training	Carcinogen	Carcinogen
599	16219-98-0	O=NN(c1ncccc1)C	Training	Carcinogen	Carcinogen
600	69658-91-9	O=NN(c1cnccc1)C	Training	NON-Carcinogen	Carcinogen
601	16219-99-1	O=NN(c1ccncc1)C	Training	NON-Carcinogen	Carcinogen
602	614-00-6	O=NN(c1ccccc1)C	Training	Carcinogen	Carcinogen
603	68107-26-6	O=NN(C)CCCCCCCCCCC	Training	Carcinogen	Carcinogen
604	59-89-2	O=NN1CCOCC1	Training	Carcinogen	Carcinogen
605	78246-24-9	O=NN2CCCC2(c1ccc[n+]([O-])c1)	Training	Carcinogen	Carcinogen
606	4515-18-8	O=NN1CCCCC1(C(=O)O)	Training	NON-Carcinogen	NON-Carcinogen
607	5632-47-3	O=NN1CCNCC1	Test	Carcinogen	NON-Carcinogen
608	100-75-4	O=NN1CCCCC1	Test	Carcinogen	Carcinogen
609	7519-36-0	O=NN1CCCC1(C(=O)O)	Test	NON-Carcinogen	NON-Carcinogen
610	930-55-2	O=NN1CCCC1	Training	Carcinogen	Carcinogen
611	81795-07-5	O=NN1C(C)SC(C)SC1C	Training	Carcinogen	Carcinogen
612	26541-51-5	O=NN1CCSCC1	Test	Carcinogen	Carcinogen
613	611-23-4	O=Nc1ccccc1C	Test	Carcinogen	Carcinogen
614	244-63-3	n1ccc3c(c1)[nH]c2ccccc23	Training	NON-Carcinogen	NON-Carcinogen
615	303-47-9	O=C1OC(C)Cc2c1c(O)c(cc2Cl)C(=O)NC(C(=O)O)Cc3ccccc3	Training	Carcinogen	Carcinogen
616	29082-74-4	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C(=C(Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
617	64224-21-1	n1ccnc(c1)C2=C(C(=S)SS2)C	Training	NON-Carcinogen	NON-Carcinogen
618	73590-58-6	O=S(c1nc2ccc(OC)cc2([nH]1))Cc3ncc(c(OC)c3C)C	Test	Carcinogen	Carcinogen
619	23135-22-0	O=C(ON=C(C(=O)N(C)C)SC)NC	Training	NON-Carcinogen	NON-Carcinogen
620	604-75-1	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	NON-Carcinogen	NON-Carcinogen
621	3096-50-2	O=C2c1ccccc1c3ccc(cc23)NC(=O)C	Training	Carcinogen	Carcinogen
622	14698-29-4	O=C(O)C1=CN(c2cc3OCOc3(cc2(C1(=O))))CC	Training	Carcinogen	Carcinogen
623	110559-85-8	O=NN(C(=O)NCCCl)CC(=O)C	Training	NON-Carcinogen	Carcinogen
624	89837-93-4	O=NN(C(=O)N)CC(=O)C	Training	NON-Carcinogen	Carcinogen
625	30418-53-2	O=C(C=C)c1ccc2OCOc2(c1)	Training	NON-Carcinogen	NON-Carcinogen
626	101-80-4	O(c1ccc(N)cc1)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
627	13752-51-7	O2CCN(C(=S)SN1CCOCC1)CC2	Training	Carcinogen	Carcinogen
628	56-38-2	O=[N+]([O-])c1ccc(OP(OCC)(OCC)=S)cc1	Training	NON-Carcinogen	NON-Carcinogen
629	149-29-1	O=C1OC2=CCOC(O)C2(=C1)	Training	NON-Carcinogen	NON-Carcinogen
630	1825-21-4	O(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C	Training	Carcinogen	NON-Carcinogen
631	76-01-7	C(C(Cl)(Cl)Cl)(Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
632	13010-10-1	O=NN(C(=N[N+](=O)[O-])N)CCCCC	Test	NON-Carcinogen	Carcinogen
633	60102-37-6	O=C2OCC3=CCN(C)CCC(OC(=O)C1(OC1(C))(CC(C)C2(O)C))C3(=O)	Test	Carcinogen	Carcinogen
634	62-44-2	O=C(Nc1ccc(OCC)cc1)C	Training	Carcinogen	Carcinogen
635	60-80-0	O=C1C=C(N(N1c2ccccc2)C)C	Training	Carcinogen	Carcinogen
636	3546-10-9	O=C(OC4CC3=CCC1C(CCC2(C)(C(CCC12)C(C)CCCC(C)C))C3(C)CC4)Cc5ccc(cc5)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
637	2257-09-2	C(=NCCc1ccccc1)=S	Training	NON-Carcinogen	NON-Carcinogen
638	50-06-6	O=C2NC(=O)C(c1ccccc1)(C(=O)N2)CC	Test	NON-Carcinogen	Carcinogen
639	108-95-2	Oc1ccccc1	Training	NON-Carcinogen	NON-Carcinogen
640	77-09-8	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Training	Carcinogen	NON-Carcinogen
641	7227-91-0	N(=NN(C)C)c1ccccc1	Training	Carcinogen	Carcinogen
642	89-25-8	O=C1N(N=C(C)C1)c2ccccc2	Test	NON-Carcinogen	Carcinogen
643	135-88-6	c1ccc(cc1)Nc2ccc3ccccc3(c2)	Training	NON-Carcinogen	Carcinogen
644	89667-40-3	O=C(O)CCCCC=C(c1cnccc1)c2ccccc2	Training	NON-Carcinogen	NON-Carcinogen
645	103-85-5	NC(Nc1ccccc1)=S	Training	NON-Carcinogen	NON-Carcinogen
646	842-07-9	O=C3C=Cc1ccccc1C3(=NNc2ccccc2)	Training	Carcinogen	Carcinogen
647	50-33-9	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	Carcinogen	Carcinogen
648	106-50-3	Nc1ccc(N)cc1	Training	NON-Carcinogen	NON-Carcinogen
649	71835-85-3	O=C(OCCc1ccccc1)C=Cc2ccc(O)c(OC)c2	Training	NON-Carcinogen	NON-Carcinogen
650	122-60-1	O(c1ccccc1)CC2OC2	Training	Carcinogen	Carcinogen
652	90-43-7	Oc1ccccc1c2ccccc2	Test	Carcinogen	Carcinogen
653	88-96-0	O=C(N)c1ccccc1(C(=O)N)	Training	NON-Carcinogen	NON-Carcinogen
654	85-44-9	O=C1OC(=O)c2ccccc12	Training	NON-Carcinogen	NON-Carcinogen
655	1918-02-1	O=C(O)c1nc(c(c(N)c1Cl)Cl)Cl	Test	NON-Carcinogen	NON-Carcinogen
656	92-13-7	O=C2OCC(Cc1cncn1C)C2CC	Training	NON-Carcinogen	NON-Carcinogen
657	7681-93-8	O=C2OC(C)CC=CC=CC=CC=CC(OC1OC(C)C(O)C(N)C1(O))CC4OC(O)(CC(O)CC3OC3(C=C2))CC(O)C4(C(=O)O)	Training	NON-Carcinogen	NON-Carcinogen
658	110-85-0	N1CCNCC1	Training	NON-Carcinogen	NON-Carcinogen
659	110-89-4	N1CCCCC1	Training	NON-Carcinogen	NON-Carcinogen
660	51-03-6	O1c2cc(c(cc2(OC1))CCC)COCCOCCOCCCC	Test	Carcinogen	Carcinogen
661	120-62-7	O=S(CCCCCCCC)C(C)Cc1ccc2OCOc2(c1)	Training	NON-Carcinogen	NON-Carcinogen
662	36322-90-4	O=C2c1ccccc1S(=O)(=O)N(C2=C(O)Nc3ncccc3)C	Training	NON-Carcinogen	NON-Carcinogen
663	1955-45-9	O=C1OCC1(C)C	Training	Carcinogen	Carcinogen
664	6673-35-4	O=C(Nc1ccc(OCC(O)CNC(C)C)cc1)C	Training	NON-Carcinogen	NON-Carcinogen
665	2955-38-6	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CC4CC4	Training	NON-Carcinogen	Carcinogen
666	55268-74-1	O=C4N2CCc1ccccc1C2CN(C(=O)C3CCCCC3)C4	Test	NON-Carcinogen	Carcinogen
667	29069-24-7	O=C1C=CC4(C(=C1)CCC3C5CCC(O)(C(=O)COC(=O)CCCc2ccc(cc2)N(CCCl)CCCl)C5(C)(CC(O)C34))(C)	Training	Carcinogen	Carcinogen
668	50-24-8	O=C1C=CC3(C(=C1)CCC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Training	Carcinogen	Carcinogen
669	57-66-9	O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC	Training	NON-Carcinogen	NON-Carcinogen
670	671-16-9	O=C(NC(C)C)c1ccc(cc1)CNNC	Training	Carcinogen	NON-Carcinogen
671	1120-71-4	O=S1(=O)(OCCC1)	Test	Carcinogen	NON-Carcinogen
672	57-57-8	O=C1OCC1	Test	Carcinogen	Carcinogen
673	121-79-9	O=C(OCCC)c1cc(O)c(O)c(O)c1	Training	NON-Carcinogen	NON-Carcinogen
674	13010-07-6	O=NN(C(=N[N+](=O)[O-])N)CCC	Training	Carcinogen	Carcinogen
675	816-57-9	O=NN(C(=O)N)CCC	Training	Carcinogen	Carcinogen
676	115-07-1	C=CC	Training	NON-Carcinogen	Carcinogen
677	57-55-6	OCC(O)C	Training	NON-Carcinogen	NON-Carcinogen
678	75-56-9	O1CC1C	Training	Carcinogen	Carcinogen
679	51-52-5	O=C1C=C(NC(N1)=S)CCC	Training	Carcinogen	Carcinogen
680	1508-45-8	O=C(NNCC)C3C(c1cc(OC)c(OC)c(OC)c1)c2cc4OCOc4(cc2C(O)C3(CO))	Training	NON-Carcinogen	NON-Carcinogen
681	99-50-3	O=C(O)c1ccc(O)c(O)c1	Training	NON-Carcinogen	NON-Carcinogen
682	81-54-9	O=C1c3ccccc3(C(=O)c2c(O)c(O)cc(O)c12)	Test	Carcinogen	Carcinogen
683	98-96-4	O=C(N)c1nccnc1	Training	NON-Carcinogen	NON-Carcinogen
684	58-14-0	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Test	NON-Carcinogen	NON-Carcinogen
685	105-11-3	O=Nc1ccc(cc1)NO	Test	Carcinogen	Carcinogen
686	2425-85-6	O=C3C=Cc1ccccc1C3(=NNc2ccc(cc2[N+](=O)[O-])C)	Test	Carcinogen	Carcinogen
687	6471-49-4	O=C(Nc1cccc(c1)[N+](=O)[O-])C3=Cc4ccccc4(C(=NNc2cc(ccc2(OC))[N+](=O)[O-])C3(=O))	Training	NON-Carcinogen	NON-Carcinogen
688	2871-01-4	O=[N+]([O-])c1cc(N)ccc1(NCCO)	Training	NON-Carcinogen	NON-Carcinogen
689	50-55-5	O=C(OC3CC4CN2CCc1c5ccc(OC)cc5([nH]c1C2CC4(C(C(=O)OC)C3(OC))))c6cc(OC)c(OC)c(OC)c6	Test	Carcinogen	Carcinogen
690	108-46-3	Oc1cccc(O)c1	Training	NON-Carcinogen	NON-Carcinogen
691	302-79-4	O=C(O)C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Training	NON-Carcinogen	NON-Carcinogen
692	127-47-9	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C	Training	Carcinogen	NON-Carcinogen
693	79-81-2	O=C(OCC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)CCCCCCCCCCCCCCC	Training	NON-Carcinogen	NON-Carcinogen
694	480-54-6	O=C1OC3CCN2CC=C(COC(=O)C(O)(CO)C(C)CC1(=CC))C23	Training	Carcinogen	Carcinogen
695	13292-46-1	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5C(=O)C(=CNN2CCN(C)CC2)C(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)=C(O)c5(c(O)c4C))C)C	Training	NON-Carcinogen	NON-Carcinogen
696	26308-28-1	O=C1Nc3c(nn(c3(C(=NC1)c2ccccc2))CC)C	Test	NON-Carcinogen	Carcinogen
697	83-79-4	O=C3c5ccc1OC(C(=C)C)Cc1c5(OC4COc2cc(OC)c(OC)cc2C34)	Training	NON-Carcinogen	NON-Carcinogen
698	81-07-2	O=C1NS(=O)(=O)c2ccccc12	Training	NON-Carcinogen	NON-Carcinogen
699	94-59-7	O1c2ccc(cc2(OC1))CC=C	Test	Carcinogen	Carcinogen
700	18559-94-9	Oc1ccc(cc1CO)C(O)CNC(C)(C)C	Training	Carcinogen	Carcinogen
701	599-79-1	O=C(O)C3=CC(=NNc1ccc(cc1)S(=O)(=O)Nc2ncccc2)C=CC3(=O)	Training	Carcinogen	NON-Carcinogen
702	55721-11-4	OC3CC(=CC=C1CCCC2(C)(C1CCC2(C(C)CCC(O)C(O)(C)C)))C(=C)CC3	Test	NON-Carcinogen	NON-Carcinogen
703	2318-18-5	O=C2OC1C(=O)C(=CCN(C)CC1)COC(=O)C(O)(C)C(C)CC2(=CC)	Test	Carcinogen	Carcinogen
704	533-31-3	Oc1ccc2OCOc2(c1)	Training	Carcinogen	Carcinogen
705	110-44-1	O=C(O)C=CC=CC	Training	NON-Carcinogen	NON-Carcinogen
706	10048-13-2	O=C1c5c(O)cccc5(Oc3c1c(OC)cc2OC4OC=CC4(c23))	Training	Carcinogen	Carcinogen
707	57817-89-7	O=C(OC1OC(CO)C(O)C(O)C1(O))C7(C)(CCCC4(C)(C7(CCC56(CC(=C)C(OC3OC(CO)C(O)C(O)C3(OC2OC(CO)C(O)C(O)C2(O)))(CCC45)C6))))	Test	NON-Carcinogen	NON-Carcinogen
708	18883-66-4	O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))C	Training	Carcinogen	Carcinogen
709	96-09-3	O1CC1c2ccccc2	Training	Carcinogen	Carcinogen
710	108-30-5	O=C1OC(=O)CC1	Training	NON-Carcinogen	NON-Carcinogen
711	95-06-7	C=C(CSC(N(CC)CC)=S)Cl	Training	Carcinogen	Carcinogen
712	127-69-5	O=S(=O)(Nc1onc(c1C)C)c2ccc(N)cc2	Training	NON-Carcinogen	NON-Carcinogen
713	77-79-2	O=S1(=O)(CC=CC1)	Training	NON-Carcinogen	NON-Carcinogen
714	77-46-3	O=C(Nc1ccc(cc1)S(=O)(=O)c2ccc(cc2)NC(=O)C)C	Training	Carcinogen	Carcinogen
715	27470-51-5	O=C(O)CCC(=O)OCC2(C(=O)N(c1ccccc1)N(C2(=O))c3ccccc3)CCCC	Training	NON-Carcinogen	NON-Carcinogen
716	22571-95-5	O=C(OC2CCN1CC=C(COC(=O)C(O)(C(O)C)C(C)C)C12)C(=CC)C	Training	Carcinogen	Carcinogen
717	569-57-3	O(c1ccc(cc1)C(c2ccc(OC)cc2)=C(c3ccc(OC)cc3)Cl)C	Training	NON-Carcinogen	NON-Carcinogen
718	107-35-7	O=S(=O)(O)CCN	Training	NON-Carcinogen	NON-Carcinogen
719	37076-68-9	O=C1NC(=O)N(C=C1(F))C2OCCC2	Training	NON-Carcinogen	NON-Carcinogen
720	23031-25-6	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	Test	Carcinogen	NON-Carcinogen
721	732-26-3	Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C	Training	NON-Carcinogen	NON-Carcinogen
722	2438-88-2	O=[N+]([O-])c1c(c(c(OC)c(c1Cl)Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
723	15721-02-5	Nc1cc(c(cc1Cl)c2cc(c(N)cc2Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
724	1746-01-6	O1c3cc(c(cc3(Oc2cc(c(cc12)Cl)Cl))Cl)Cl	Training	Carcinogen	NON-Carcinogen
725	630-20-6	C(C(Cl)(Cl)Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
726	79-34-5	C(C(Cl)Cl)(Cl)Cl	Training	NON-Carcinogen	NON-Carcinogen
727	127-18-4	C(=C(Cl)Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
728	97-77-8	C(N(CC)CC)(=S)SSC(N(CC)CC)=S	Training	NON-Carcinogen	NON-Carcinogen
729	811-97-2	FCC(F)(F)F	Training	Carcinogen	NON-Carcinogen
730	116-14-3	FC(F)=C(F)F	Training	Carcinogen	Carcinogen
731	40548-68-3	O=NN1OCCCC1	Training	Carcinogen	Carcinogen
732	1972-08-3	Oc1cc(cc2OC(C)(C)C3CCC(=CC3(c12))C)CCCCC	Test	NON-Carcinogen	NON-Carcinogen
733	109-99-9	O1CCCC1	Training	Carcinogen	Carcinogen
734	18771-50-1	O=C1NC(O)CCN1C2OC(CO)C(O)C2(O)	Training	NON-Carcinogen	NON-Carcinogen
735	137-26-8	C(N(C)C)(=S)SSC(N(C)C)=S	Training	NON-Carcinogen	NON-Carcinogen
736	509-14-8	O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]	Training	Carcinogen	Carcinogen
737	91-79-2	n1ccccc1N(Cc2ccsc2)CCN(C)C	Training	NON-Carcinogen	NON-Carcinogen
738	58-55-9	O=C2c1[nH]cnc1N(C(=O)N2C)C	Training	NON-Carcinogen	NON-Carcinogen
739	148-79-8	n1cscc1c2nc3ccccc3([nH]2)	Training	NON-Carcinogen	NON-Carcinogen
740	15318-45-3	O=C(NC(CO)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Training	NON-Carcinogen	Carcinogen
741	52-24-4	N1(CC1)P(N2CC2)(N3CC3)=S	Training	Carcinogen	Carcinogen
742	62-55-5	NC(C)=S	Training	Carcinogen	Carcinogen
743	96-69-5	Oc1cc(c(cc1C(C)(C)C)Sc2cc(c(O)cc2C)C(C)(C)C)C	Training	NON-Carcinogen	NON-Carcinogen
744	139-65-1	Nc1ccc(cc1)Sc2ccc(N)cc2	Training	Carcinogen	Carcinogen
745	789-61-7	OCC3OC(n2cnc1C(N=C(N)Nc12)=S)CC3(O)	Training	Carcinogen	Carcinogen
746	79-19-6	NNC(N)=S	Training	NON-Carcinogen	Carcinogen
747	141-90-2	O=C1C=CNC(N1)=S	Training	Carcinogen	Carcinogen
748	62-56-6	NC(N)=S	Training	Carcinogen	Carcinogen
749	10191-41-0	Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C	Training	NON-Carcinogen	NON-Carcinogen
750	7695-91-2	O=C(Oc2c(c(c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C)C)C)C	Training	NON-Carcinogen	NON-Carcinogen
751	1156-19-0	O=C(NN1CCCCCC1)NS(=O)(=O)c2ccc(cc2)C	Test	NON-Carcinogen	NON-Carcinogen
752	64-77-7	O=C(NCCCC)NS(=O)(=O)c1ccc(cc1)C	Training	NON-Carcinogen	NON-Carcinogen
753	88-19-7	O=S(=O)(N)c1ccccc1C	Training	Carcinogen	NON-Carcinogen
