Id	CAS	SMILES	Status	Experimental value	Predicted value
5384	26019-18-1	c1cc(CCN(C)C)sc1	Test	1.99	1.8918
5385	26060-30-0	O=[N+]([O-])c1ccc(cc1)C(N)=S	Test	1.75	1.6257
5386	26074-74-8	O=C(OC)C(=CC1C(C(=O)OC)C1(C)(C))C	Test	2.67	1.7721
5387	26087-47-8	O=P(OC(C)C)(OC(C)C)SCc1ccccc1	Test	3.34	3.4295
5388	26114-12-5	O=C(O)Cc1ccc(cc1)CCC	Test	3.0	2.8678
5389	26114-14-7	O=C(O)Cc1ccc(cc1)C(C)(C)CC	Test	3.48	3.3258
5390	26116-56-3	O=C3OC(CC)C(O)(C)C(O)C(C)C(N)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C	Test	3.0	1.2727
5391	26118-57-0	O=C(O)Cc1ccc(OCCC)cc1	Test	2.31	2.3253
5392	26171-23-3	O=C(c1ccc(cc1)C)c2ccc(n2C)CC(=O)O	Test	2.79	3.3329
5393	26232-35-9	c1cc2c(c(c1)Cl)CCNCC2	Test	2.4	2.428
5394	26328-59-6	O=C(c1ccccc1)c2ccc(N=C=S)cc2	Test	4.88	4.0845
5395	26399-36-0	O=[N+]([O-])c1cc(cc(c1N(CCC)CC2CC2)[N+](=O)[O-])C(F)(F)F	Test	5.44	4.416
5396	26455-31-2	O=[N+]([O-])c1ccc(OC(C)C)cc1	Test	2.8	2.4343
5397	26512-63-0	O=P(Oc1ccc(cc1C)SC)(OCC)OCC	Test	3.21	3.105
5398	26512-71-0	O(c1ccc(cc1Cl)SC)P(OCC)(OCC)=S	Test	4.4	4.1823
5399	26530-20-1	O=C1C=CSN1CCCCCCCC	Test	2.45	3.1584
5400	26537-53-1	O=C(O)CC1=NNOC1(=O)	Test	-1.66	-0.6402
5401	26541-51-5	O=NN1CCSCC1	Test	0.4	0.5232
5402	26556-23-0	O=C(Nc2cccc1nccnc12)C	Test	1.06	0.4146
5403	26621-45-4	O=[N+]([O-])c1ncn(n1)C	Test	-0.68	0.2113
5404	26644-46-2	O=CNC(N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	Test	2.2	2.363
5405	26675-46-7	FC(F)OC(C(F)(F)F)Cl	Test	2.06	2.5341
5406	26707-54-0	O=P(Oc1c(cc(cc1Cl)SC)Cl)(OCC)OCC	Test	3.72	3.9476
5407	26722-85-0	O=C(O)C3=C(CSC)CSC2N3(C(=O)C2(NC(=O)Cc1cccs1))	Test	1.01	1.2633
5408	26766-27-8	OC(c1cncnc1)(c2ccccc2)c3ccc(cc3Cl)Cl	Test	2.56	3.8275
5409	26787-78-0	O=C(O)C3N2C(=O)C(NC(=O)C(N)c1ccc(O)cc1)C2SC3(C)(C)	Test	-0.56	0.2096
5410	26798-03-8	O=P(Oc1ccc(c(c1)Cl)SC)(OCC)OCC	Test	2.94	3.2832
5411	26807-64-7	O=S(=O)(Nc1ncccc1Cl)c2ccc(N)cc2	Test	0.82	2.1353
5412	26819-07-8	O=C(NCC)c1cccc(c1)C	Test	1.32	1.8731
5413	26819-08-9	O=C(NCC)c1ccc(cc1)C	Test	1.38	1.8731
5414	26839-75-8	OC(COc1nsnc1N2CCOCC2)CNC(C)(C)C	Test	1.83	1.1277
5415	26891-02-1	O=C(C=Cc1cccc(c1)Br)C	Test	3.02	2.6365
5416	26970-95-6	O=C(O)C4=C(CSc1nnc(C)s1)CSC3N4(C(=O)C3(NC(=O)Cc2cccs2))	Test	0.67	1.616
5417	26973-24-0	O=C(O)C4=C(CSc1nncs1)CSC3N4(C(=O)C3(NC(=O)Cn2nnnc2))	Test	-0.67	-0.9501
5418	26973-80-8	O=C(O)C2=C(COC(=O)C)CSC1N2(C(=O)C1(NC(=O)CBr))	Test	-0.7	-0.2728
5419	27016-91-7	O=C(NC)N3C(=O)CN=C(c1ccccc1)c2cc(ccc23)[N+](=O)[O-]	Test	1.76	2.4857
5420	27052-09-1	O=C2NC(c1ccccc1)S(=O)(=O)C2	Test	0.8	0.6544
5421	27091-58-3	O=C(Nc1ccccc1)c2cc(c(cc2[N+](=O)[O-])[N+](=O)[O-])N3CC3	Test	2.23	2.3843
5422	27147-69-9	O=S(=O)(c1ccc(N)cc1)c2ccccc2(N)	Test	1.56	1.4394
5423	27153-17-9	O=CNc1cccc(OC)c1	Test	1.25	0.9872
5424	27179-29-9	O(c1cc(cc2OC(C)(C)C3CCC(=C)CC3(c12))CCCCC)C	Test	7.62	6.3892
5425	27221-03-0	O=C(c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])N2CC2)N(C)C	Test	0.63	1.0136
5426	27227-14-1	O=C(NCCN2CCN(c1ccccc1(OC))CC2)c3ccc(F)cc3	Test	2.5	2.9953
5427	27297-83-2	O=C(Oc1ccc(cc1)C=CC(=O)C)C	Test	1.63	1.6558
5428	27314-13-2	O=C1C(=C(C=NN1c2cccc(c2)C(F)(F)F)NC)Cl	Test	2.3	1.8889
5429	27325-36-6	OC(COc1ccccc1C2CC2)CNC(C)C	Test	3.07	2.4546
5430	27355-22-2	O=C1OCc2c1c(c(c(c2Cl)Cl)Cl)Cl	Test	3.2	4.0965
5431	27464-57-9	O=C2NC(=S)SC2(=CC=Cc1oc(cc1)[N+](=O)[O-])	Test	0.93	2.7233
5432	27464-82-0	n1nc(C)sc1C	Test	0.03	0.3666
5433	27471-82-5	O=C(Nc1ccc(cc1)Cl)CN2CCCCC2	Test	3.34	2.7515
5434	27472-83-9	O=C2N=C(NC)SC2(=CC=Cc1oc(cc1)[N+](=O)[O-])	Test	1.35	2.0847
5435	27472-85-1	O=C2N=C(NCC)SC2(=Cc1oc(cc1)[N+](=O)[O-])	Test	1.16	1.9657
5436	27472-90-8	O=C2N=C(NCCC)SC2(=Cc1oc(cc1)[N+](=O)[O-])	Test	1.24	2.4894
5437	27472-92-0	O=C2N=C(NC(C)C)SC2(=Cc1oc(cc1)[N+](=O)[O-])	Test	1.29	2.3432
5438	27489-28-7	O=C(OC)CS(=O)(=O)c1ccccc1[N+](=O)[O-]	Test	0.78	1.1709
5439	27522-25-4	n1cncc(OCC)c1	Test	0.56	0.3837
5440	27545-04-6	O=C(N)c1ccccc1(NCC(=O)C)	Test	0.61	0.3352
5441	27550-11-4	O=C2C(=Cc1oc(cc1)[N+](=O)[O-])SC(=O)N2C(C)C	Test	2.42	2.2886
5442	27564-47-2	O=C2NC(=O)SC2(=Cc1oc(cc1)[N+](=O)[O-])	Test	0.63	1.3564
5443	27605-76-1	O=S2(=O)(N=C(OCC=C)c1ccccc12)	Test	1.4	1.7492
5444	27640-19-3	O=NN(C(=O)N)CCCN(N=O)C(=O)N	Test	-0.3	-0.7892
5445	27640-22-8	O=NN(C(=O)N)CCCCCCN(N=O)C(=O)N	Test	0.58	0.7032
5446	27653-63-0	O=C1NC(=O)C(C(=O)N1)(C)CC	Test	0.08	0.2885
5447	27693-70-5	O=C(O)c2ccccc2(Nc1cccc(c1)[N+](=O)[O-])	Test	4.57	2.8789
5448	27693-73-8	O=C(O)c2ccccc2(Nc1cccc(OC)c1)	Test	4.31	2.9681
5449	27696-28-2	O=C(O)c2ccccc2(Nc1cccc(c1)C(=O)C)	Test	4.07	2.7244
5450	27772-24-3	n1nc(OC)c(cc1)N(C)C	Test	0.9	0.8969
5451	27810-94-2	n1cc(c(nc1N)N)Cc3cc(OC)c(OC)c(OCc2ccccc2)c3	Test	2.37	3.1271
5452	27816-82-6	O=C(Nc1ccc(c(c1)Cl)Cl)Cc2ccccc2	Test	4.47	3.9783
5453	27843-08-9	O=C(N)NN=CCCc1ccccc1	Test	2.32	1.0576
5454	27876-24-0	n1ccc(cc1)CCCCCC	Test	4.35	3.4466
5455	27910-26-5	O=C(O)C3=C(COC(=O)C)CSC2N3(C(=O)C2(NC(=O)C(O)c1ccccc1))	Test	-0.44	-0.0097
5456	27918-37-2	O=C(c1ccc(OC)cc1)CS(=O)(=O)c2ccccc2	Test	2.18	2.8089
5457	28026-77-9	O=C(Nc1ccc(O)c(c1)CC)C	Test	1.31	1.6254
5458	28076-73-5	O(c1ccc(cc1Cl)Cl)c2ccc(cc2Cl)Cl	Test	5.95	6.0478
5459	28165-71-1	O=C(Oc1c(cccc1Cl)Cl)C	Test	2.94	2.9265
5460	28165-91-5	Oc1cccc(c1(O))CCCCCCCCCCCCC	Test	7.75	7.2558
5461	28167-45-5	O=P(OCCC)(N)SCCC	Test	1.23	1.4717
5462	28167-49-9	O=P(OC)(NC)SC	Test	-0.07	-0.0674
5463	28170-26-5	O=C(Nc1cccc(F)c1)N(OC)C	Test	1.68	1.2036
5464	28170-54-9	O=C(Nc1cccc(OC)c1)N(C)C	Test	1.73	1.1358
5465	28177-48-2	Fc1cccc(F)c1(O)	Test	1.96	1.9736
5466	28197-69-5	O=C(Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C)C	Test	0.94	0.4923
5467	28238-55-3	O=C(OC)Nc1ccc(cc1)CC	Test	2.72	2.536
5468	28249-77-6	O=C(N(CC)CC)SCc1ccc(cc1)Cl	Test	3.4	3.7266
5469	28289-54-5	c1ccc(cc1)C2=CCN(C)CC2	Test	2.71	2.4063
5470	28313-52-2	N#CC(=NNc1cc(ccc1Cl)C(F)(F)F)C(=O)OCC	Test	4.45	3.3362
5471	28313-57-7	N#CC(=NNc1ccc(c(c1)C(F)(F)F)Cl)C(=O)OCC	Test	4.86	3.3362
5472	28313-58-8	N#CC(=NNc1cc(cc(c1)Cl)Cl)C(=O)OC	Test	4.5	2.7095
5473	28313-59-9	N#CC(=NNc1cc(cc(c1)Cl)Cl)C(=O)OCC	Test	3.82	3.0583
5474	28313-60-2	N#CC(=NNc1ccc(cc1)S(=O)(=O)C(F)(F)F)C(=O)OC	Test	4.22	3.043
5475	28313-64-6	N#CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)OCC	Test	4.14	1.5183
5476	28313-69-1	N#CC(=NNc1c(cc(cc1Cl)C(F)(F)F)Cl)C(=O)OC	Test	4.36	3.6518
5477	28313-74-8	N#CC(=NNc1cccc(c1)C(F)(F)F)C(=O)OC	Test	3.78	2.323
5478	28313-76-0	N#CC(=NNc1ccc(cc1)C(F)(F)F)C(=O)OC	Test	3.79	2.323
5479	28313-77-1	N#CC(=NNc1cc(ccc1Cl)C(F)(F)F)C(=O)OC	Test	4.42	2.9874
5480	28313-79-3	N#CC(=NNc1ccc(cc1[N+](=O)[O-])C(F)(F)F)C(=O)OC	Test	3.44	2.2174
5481	28313-92-0	N#CC(=NNc1ccc(cc1)SC(F)(F)F)C(=O)OC	Test	4.3	4.0588
5482	28317-56-8	N#CC(=NNc1cc(ccc1Cl)C(F)(F)F)C(=O)C	Test	5.08	2.7223
5483	28317-58-0	N#CC(=NNc1ccc(cc1)Cl)C(=O)C	Test	4.1	1.78
5484	28317-59-1	N#CC(=NNc1ccccc1Cl)C(=O)C	Test	4.0	1.78
5485	28317-60-4	N#CC(=NNc1cccc(c1)Cl)C(=O)C	Test	3.9	1.78
5486	28317-61-5	N#CC(=NNc1ccc(c(c1)Cl)Cl)C(=O)C	Test	4.56	2.4444
5487	28317-62-6	N#CC(=NNc1cc(cc(c1)Cl)Cl)C(=O)C	Test	4.68	2.4444
5488	28317-64-8	N#CC(=NNc1ccc(cc1C)Cl)C(=O)C	Test	4.28	2.2662
5489	28317-71-7	N#CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)C	Test	3.4	0.9044
5490	28317-78-4	N#CC(=NNc1ccc(cc1)SC(F)(F)F)C(=O)C	Test	5.04	3.7937
5491	28317-91-1	N#CC(=NNc1cccc(c1)Cl)C(=O)C(C)(C)C	Test	4.62	3.3263
5492	28317-94-4	N#CC(=NNc1ccc(cc1C(F)(F)F)Cl)C(=O)C(C)(C)C	Test	5.67	4.2686
5493	28322-78-3	N#CC(=NNc1cc(c(cc1Cl)Cl)Cl)C(=O)OCC	Test	5.21	3.7227
5494	28343-25-1	N#CC(=NNc1cc(ccc1Cl)C(F)(F)F)C(=O)C(C)(C)C	Test	5.31	4.2686
5495	28343-27-3	N#CC(=NNc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)C(C)(C)C	Test	5.44	4.5465
5496	28343-28-4	N#CC(=NNc1cc(c(cc1Cl)Cl)Cl)C(=O)C(C)(C)C	Test	5.86	4.6551
5497	28354-19-0	N#CCNc1ccccc1(C(=O)O)	Test	1.8	1.226
5498	28354-25-8	N#CCNc1ccccc1(OC)	Test	1.3	1.6052
5499	28384-50-1	N#CC(=NNc1ccccc1C(F)(F)F)C(=O)OC	Test	3.7	2.323
5500	28419-69-4	O(c1ccccc1)c2c(cccc2Cl)Cl	Test	4.64	4.719
5501	28529-34-2	O=C(N)C(NC(=O)C)CC(C)C	Test	-0.13	0.0503
5502	28610-09-5	O=C(OCCC)CNC(=O)CCCCSc2ncnc1[nH]cnc12	Test	1.37	1.5855
5503	28615-21-6	O=C(NC(=O)c1ccccc1)NCC	Test	1.92	1.1669
5504	28616-93-5	O=C1NC(=O)N(C=C1Br)C2OC(CO)CC2	Test	-0.99	-0.5927
5505	28648-86-4	O=C(N)c1ncncc1	Test	-0.68	-0.518
5506	28783-31-5	O=[N+]([O-])C=Cc1ccsc1	Test	1.94	1.472
5507	28795-24-6	O=[N+]([O-])c1cnc(n1CCCS(=O)(=O)C)C	Test	-1.0	-0.0954
5508	28822-58-4	O=C2c1[nH]cnc1N(C(=O)N2C)CC(C)C	Test	1.15	0.886
5509	28856-77-1	n1cccc(c1)Sc2ccccc2	Test	3.15	2.7978
5510	28879-93-8	O=C2N3c1cc(OC)c(OC)cc1C46(CCN5CC7CCOC(C2)C(C34)C7(CC56))	Test	0.84	1.1604
5511	28910-86-3	O=C1Nc3ccc(cc3(C(=NC1)c2c(F)cccc2(F)))Cl	Test	2.68	3.6808
5512	28915-24-4	n1nc(oc1C)SCc2ccccc2	Test	1.74	2.1732
5513	29027-76-7	O=C(c1ccc(cc1)C)N(N)c2ccccc2	Test	3.0	2.609
5514	29074-04-2	OCC2OC(Oc1ccc(cc1)C(C)(C)C)C(O)C(O)C2(O)	Test	1.18	1.0586
5515	29091-05-2	O=[N+]([O-])c1cc(c(N)c(c1N(CC)CC)[N+](=O)[O-])C(F)(F)F	Test	4.3	2.6743
5516	29094-61-9	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)CCNC(=O)c3ncc(nc3)C	Test	1.91	1.9021
5517	29121-29-7	O=C(N)Cc1cccc(OCC(O)CNC(C)C)c1	Test	0.22	0.669
5518	29122-68-7	O=C(N)Cc1ccc(OCC(O)CNC(C)C)cc1	Test	0.16	0.669
5519	29152-10-1	O=C(Nc1nccs1)C3C(=O)c2ccccc2S(=O)(=O)N3(C)	Test	1.64	0.9733
5520	29230-99-7	O=C(Oc1ccccc1C(=O)C)N(C)C	Test	0.93	1.5394
5521	29232-93-7	n1c(OP(OC)(OC)=S)cc(nc1N(CC)CC)C	Test	4.2	2.7023
5522	29247-87-8	O=C(NN)c1ccnc(c1)I	Test	0.52	0.295
5523	29366-71-0	O=[N+]([O-])c2ccccc2(c1nc(nc(n1)N)N)	Test	0.49	1.0089
5524	29366-72-1	O=[N+]([O-])c1cccc(c1)c2nc(nc(n2)N)N	Test	1.57	1.0089
5525	29366-73-2	O=[N+]([O-])c1ccc(cc1)c2nc(nc(n2)N)N	Test	1.6	1.0089
5526	29366-77-6	n1c(nc(nc1N)c2ccccc2Cl)N	Test	1.19	1.7789
5527	29418-67-5	O=C(NN)c1ccccc1Br	Test	0.26	1.0887
5528	29442-58-8	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))[N+](=O)[O-])COC	Test	2.05	2.5571
5529	29442-59-9	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)COC	Test	2.86	3.3271
5530	29442-60-2	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2Cl))Cl)COC	Test	3.23	3.9915
5531	29442-82-8	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)CSC	Test	3.32	4.0718
5532	29507-66-2	C1(=C(CCC)SSC1=S)CC	Test	3.76	4.2998
5533	29526-42-9	n1cccc2cccc(c12)N(C)C	Test	2.73	2.1785
5534	29529-66-6	O=C2N(c1cccc(OC)c1)CCN2CCN(C)C	Test	1.76	1.299
5535	29604-73-7	n1nc(ccc1N(C)C)N(C)C	Test	0.99	1.6146
5536	29650-44-0	O=C(Oc1ccccc1(F))C	Test	1.76	1.8032
5537	29682-39-1	O=[N+]([O-])c1ccc(c(c1)Cl)Br	Test	3.25	3.1372
5538	29701-43-7	O=C(N)CNC(=O)C(NC(=O)C)Cc1ccccc1	Test	-0.5	-0.3523
5539	29726-60-1	c1ccc2c(c1)CNC(C)C2	Test	1.93	1.8199
5540	29736-20-7	O=C(Oc1ccc(cc1)C)CNC(=O)c2ccccc2	Test	2.83	3.0214
5541	29736-21-8	O=C(Oc1ccc(OC)cc1)CNC(=O)c2ccccc2	Test	2.28	2.5188
5542	29736-22-9	O=C(Oc1ccc(F)cc1)CNC(=O)c2ccccc2	Test	2.46	2.7407
5543	29849-15-8	O=C(NN)c1ccnc(c1)Br	Test	0.25	0.1723
5544	29854-52-2	O=C2N6c1ccc(cc1C57(CCN4CC3=CCOC(C2)C(C3CC45)C67))[N+](=O)[O-]	Test	1.61	1.0401
5545	29945-54-8	[O-][n+]1onc(c1(N))c2ccccc2	Test	1.42	0.5473
5546	29973-13-5	O=C(Oc1ccccc1CSCC)NC	Test	2.04	2.4911
5547	29973-91-9	O=C(O)Cc2ccc(OCc1ccccc1)c(OC)c2	Test	2.59	3.0199
5548	30022-13-0	O=C(Oc1ccc(N)cc1)CNC(=O)c2ccccc2	Test	1.01	1.7886
5549	30059-86-0	[O-][n+]2onc(N)c2(c1ccccc1)	Test	1.47	0.5473
5550	30085-34-8	O=C(NO)Nc1ccc(cc1)Cl	Test	1.39	1.0481
5551	30087-17-3	O=C(Nc1cccc(O)c1)N(OC)C	Test	0.83	0.7307
5552	30101-52-1	n1c(nc(nc1N)c2cccc(c2)Br)N	Test	2.44	1.8629
5553	30125-76-9	O=C2N(Cc1ccccc1)CC(=O)C2	Test	0.76	0.8336
5554	30144-56-0	O=C1Nc3ccc(cc3(C(=NC1)c2ccccc2))N(C)C	Test	2.43	2.7676
5555	30144-75-3	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2Cl))N(C)C)C	Test	2.72	3.6379
5556	30144-88-8	O=C1N(c3ccc(cc3(C(=NC1)c2c(cccc2Cl)Cl))Cl)C	Test	3.04	4.8045
5557	30176-62-6	c1ccc(cc1)C34(CC2CC(CC(C2)C3)C4)	Test	5.55	4.2396
5558	30195-30-3	O=C1Nc3ccc(cc3(C(=NC1)c2ccc[nH]2))Cl	Test	2.59	2.6549
5559	30345-85-8	O=C1NC(=O)N(C1(=O))Cc2ccccc2	Test	1.19	0.7075
5560	30379-59-0	O=C(OCc1ccccc1)NC	Test	1.68	1.6005
5561	30508-25-9	n1c(nc(nc1N)c2ccccc2C)N	Test	1.26	1.6007
5562	30508-78-2	FC(F)(F)c1cccc(c1)c2nc(nc(n2)N)N	Test	2.67	2.0568
5563	30516-87-1	[N-]=[N+]=NC1CC(OC1(CO))N2C=C(C(=O)NC2(=O))C	Test	0.05	-2.2213
5564	30530-43-9	Fc1cccc(c1)c2nc(nc(n2)N)N	Test	1.73	1.32
5565	30530-44-0	Fc1ccc(cc1)c2nc(nc(n2)N)N	Test	1.61	1.32
5566	30530-48-4	n1c(nc(nc1N)c2ccccc2Br)N	Test	1.26	1.8629
5567	30532-36-6	n1ccc(cc1)CCCN	Test	0.4	0.5627
5568	30544-61-7	O=C(O)CCCN(C(=O)c1ccc(cc1)Cl)c2ccc(OC)cc2	Test	2.7	3.4941
5569	30560-19-1	O=C(NP(=O)(OC)SC)C	Test	-0.85	-0.2833
5570	30652-11-0	O=C1C=CN(C(=C1(O))C)C	Test	-0.77	-0.3041
5571	30652-12-1	O=C1C=CN(C(=C1(O))C)CC	Test	-0.31	0.0447
5572	30652-13-2	O=C1C=CN(C(=C1(O))C)CCC	Test	0.18	0.5684
5573	30652-14-3	O=C1C=CN(C(=C1(O))C)C(C)C	Test	0.05	0.4222
5574	30652-15-4	O=C1C=CN(C(=C1(O))C)CCCC	Test	0.7	1.0246
5575	30652-17-6	O=C1C=CN(C(=C1(O))C)CCCCC	Test	1.24	1.4808
5576	30652-18-7	O=C1C=CN(C(=C1(O))C)CCCCCC	Test	1.9	1.937
5577	30652-21-2	O=C1C=CN(C(=C1(O))C)CCO	Test	-1.1	-0.8435
5578	30685-43-9	O=C1OCC(=C1)C6CCC7(O)(C8CCC5CC(OC4OC(C)C(OC3OC(C)C(OC2OC(C)C(OC)C(O)C2)C(O)C3)C(O)C4)CCC5(C)C8(CC(O)C67(C)))	Test	1.8	2.4079
5579	30717-57-8	O=C(c1cccs1)N(C)C	Test	0.75	1.1974
5580	30820-34-9	O=C(NC2C(=O)N(c1ccccc1)C(=O)C2)C	Test	-0.33	0.1765
5581	30826-80-3	C1(N(CC)CCN1CC)=S	Test	1.13	1.1968
5582	30826-88-1	C1(N(CCC)CCCN1CCC)=S	Test	2.83	2.3066
5583	30922-52-2	O=Nc1c(O)c2ccccc2(cc1Br)	Test	2.93	3.4658
5584	30961-36-5	O=S(=O)(Nc1ncc(cc1)Cl)c2ccc(N)cc2	Test	1.82	2.1353
5585	30961-38-7	O=S(=O)(Nc1ncc(cc1Cl)Cl)c2ccc(N)cc2	Test	1.97	2.7997
5586	30961-39-8	O=S(=O)(Nc1ncccc1Br)c2ccc(N)cc2	Test	1.24	2.2193
5587	30961-41-2	O=S(=O)(Nc1ncc(cc1Br)Br)c2ccc(N)cc2	Test	2.74	2.9677
5588	30961-42-3	O=S(=O)(Nc1ncc(cc1C)Br)c2ccc(N)cc2	Test	2.05	2.7055
5589	30961-43-4	O=S(=O)(Nc1ncc(cc1Br)C)c2ccc(N)cc2	Test	1.79	2.7055
5590	31017-40-0	c1ccc(cc1)C2=CCCCC2	Test	4.53	3.7712
5591	31036-66-5	O=C2N(c1cccc(c1)[N+](=O)[O-])C(=O)CC2	Test	0.38	0.8846
5592	31052-79-6	O=[N+]([O-])c2cnc(N=C1N(C)CCN1C)s2	Test	0.95	0.4533
5593	31080-39-4	O=C(O)C(CCC)CCCCC	Test	3.2	3.6367
5594	31088-06-9	O=C1N=C(N)C=CN1C2OC(COC(=O)CCCCCCCCCCCCCCC)C(O)C2(O)	Test	5.03	4.5808
5595	31108-57-3	N#Cc1cn[nH]c1	Test	0.24	0.1529
5596	31112-62-6	O=C(NC1C(O)OC(CO)C(O)C1(O))c2c(c(NC(=O)C)c(c(c2I)N(C(=O)C)C)I)I	Test	-1.89	-0.936
5597	31121-11-6	OCCCNc1ccccc1	Test	0.57	1.2006
5598	31122-82-4	O=C(c1c(c(C(=O)N(C)CC(O)CO)c(c(c1I)N(C(=O)C)CCO)I)I)N(C)CC(O)CO	Test	-2.28	-0.9207
5599	31122-84-6	O=C(Nc1c(c(C(=O)N(C)CC(O)CO)c(c(C(=O)N(C)CC(O)CO)c1I)I)I)C	Test	-2.71	-0.5872
5600	31218-83-4	O=C(OC(C)C)C=C(OP(OC)(NCC)=S)C	Test	3.82	1.5315
5601	31357-16-1	O=COC3C(OC(OC2C(C(=O)OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C2(C))C)C)CC3(OC)(C))C	Test	2.64	2.0845
5602	31357-18-3	O=C(OC3C(OC(OC2C(C(=O)OC(CC)C(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C2(C))C)C)CC3(OC)(C))C)C	Test	3.23	2.8481
5603	31357-41-2	O=COC3C(OC(OC2C(C(=O)OC(CC)C(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C2(C))C)C)CC3(OC)(C))C	Test	3.05	2.9013
5604	31357-44-5	O=C(OC3C(C(=O)C(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C(=O)OC(CC)C3(C))C)C)C	Test	3.32	2.8481
5605	31363-85-6	O=S2(=O)(NC(=Nc1c(cccc12)Cl)C)	Test	0.72	1.1967
5606	31363-88-9	O=S2(=O)(NC(=Nc1cc(ccc12)C)C)	Test	0.74	1.0185
5607	31363-89-0	O=S2(=O)(NC(=Nc1ccc(cc12)C)C)	Test	0.81	1.0185
5608	31365-74-9	O=S2(=O)(NC(=Nc1ccc(F)cc12)C)	Test	0.62	0.7378
5609	31365-75-0	O=[N+]([O-])c1cc2N=C(NS(=O)(=O)c2(cc1Cl))C	Test	1.42	1.0911
5610	31365-88-5	O=S2(=O)(NC(=Nc1c(cccc12)C)C)	Test	0.52	1.0185
5611	31378-03-7	O=C(c1ccccc1)CS(=O)(=O)c2ccc(cc2)C	Test	2.45	3.3115
5612	31401-45-3	n1cnc(cc1)N(C)C	Test	0.58	0.7526
5613	31401-46-4	n1cncc(c1)N(C)C	Test	0.46	0.2135
5614	31431-39-7	O=C(OC)Nc1nc2cc(ccc2([nH]1))C(=O)c3ccccc3	Test	2.83	3.1459
5615	31458-33-0	n1cncc(OC)c1	Test	0.07	0.0349
5616	31508-00-6	c1cc(c(cc1c2cc(c(cc2Cl)Cl)Cl)Cl)Cl	Test	7.12	6.6704
5617	31542-48-0	O=C2c1[nH]cnc1N(C(=O)N2C)CCCC	Test	1.29	1.0229
5618	31551-45-8	O=C1c3cc(ccc3(c2ccc(cc12)[N+](=O)[O-]))[N+](=O)[O-]	Test	2.84	2.8023
5619	31592-84-4	O=C(Nc1cc(cc(c1)Cl)Cl)C	Test	3.17	2.2792
5621	31604-28-1	c2cc(c1c(cc(cc1Cl)Cl)c2Cl)Cl	Test	5.76	5.396
5622	31652-78-5	O=C1N=C(N)C=CN1C2OC(CCl)C(O)C2(O)	Test	-1.05	-1.1912
5623	31698-14-3	N=C1N=C2OC3C(O)C(OC3(N2(C=C1)))CO	Test	-2.37	-1.2649
5624	31710-30-2	O(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl	Test	8.16	10.0342
5625	31777-46-5	O=C1C=C2C=CC=CC2(=NN1)	Test	0.68	0.2289
5626	31790-44-0	c1ccc(cc1)C3(N2CCCCC2)(CCC(CC3)C(C)(C)C)	Test	6.67	5.7013
5627	31803-00-6	n1nc(oc1N)Cc2ccccc2	Test	0.95	0.9866
5628	31820-22-1	O=NN(C)CC(C)(C)C	Test	1.34	1.5563
5629	31822-03-4	O=C(NN)c1ccccc1I	Test	0.47	0.9185
5630	31828-71-4	O(c1c(cccc1C)C)CC(N)C	Test	2.15	2.3345
5631	31835-53-7	n2c1ccccc1c(OC)cc2C	Test	2.81	2.2825
5632	31842-01-0	O=C(O)C(c1ccc(cc1)N3C(=O)c2ccccc2C3)C	Test	2.77	2.6758
5633	31876-68-3	O=[N+]([O-])c1ncn(c1(OC))C	Test	0.19	0.4647
5634	31883-05-3	O=C(OCC)Nc1ccc4c(c1)N(C(=O)CCN2CCOCC2)c3ccccc3S4	Test	2.98	3.0757
5635	31898-94-9	O=C3NC(Oc1ccc2ccccc2(c1))C3	Test	2.29	2.0483
5636	31935-08-7	n1c(nc(c(c1N)C34(CC2CC(CC(C2)C3)C4))C)N	Test	2.64	2.3104
5637	31991-98-7	O=C2C(NCCCC)=C(N(C(=O)N2(c1ccccc1))C)C	Test	1.69	2.0543
