Id	CAS	SMILES	Status	Experimental value	Predicted value
524	634-93-5	Nc1c(cc(cc1Cl)Cl)Cl	Training	Carcinogen	Carcinogen
525	638-03-9	Nc1cccc(c1)C	Training	Carcinogen	Carcinogen
526	75-00-3	CCCl	Training	Carcinogen	Possible NON-Carcinogen
527	88-19-7	O=S(=O)(N)c1ccccc1C	Training	Carcinogen	Possible NON-Carcinogen
528	2425-85-6	O=C3C=Cc1ccccc1C3(=NNc2ccc(cc2[N+](=O)[O-])C)	Training	Carcinogen	Carcinogen
529	1313-27-5	O=[Mo](=O)=O	Training	Carcinogen	Possible NON-Carcinogen
530	50-33-9	O=C3N(c1ccccc1)N(c2ccccc2)C(=O)C3CCCC	Training	Carcinogen	Carcinogen
531	110-00-9	o1cccc1	Training	Carcinogen	Carcinogen
532	271-89-6	o1ccc2ccccc12	Training	Carcinogen	Carcinogen
533	102-71-6	OCCN(CCO)CCO	Training	Carcinogen	Carcinogen
534	20325-40-0	O(c1cc(ccc1(N))c2ccc(N)c(OC)c2)C	Training	Carcinogen	Carcinogen
535	6459-94-5	O=C5C=Cc6cc(cc(c6(C5(=NNc1ccc(cc1C)c4ccc(N=Nc3ccc(OS(=O)(=O)c2ccc(cc2)C)cc3)c(c4)C)))S(=O)(=O)O)S(=O)(=O)O	Training	Carcinogen	Carcinogen
536	556-52-5	OCC1OC1	Training	Carcinogen	Carcinogen
537	542-56-3	O=NOCC(C)C	Training	Carcinogen	Possible NON-Carcinogen
538	106-92-3	O(CC=C)CC1OC1	Training	Carcinogen	Carcinogen
539	25013-15-4	C=Cc1cccc(c1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
540	2698-41-1	N#CC(C#N)=Cc1ccccc1Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
541	100-52-7	O=Cc1ccccc1	Training	Carcinogen	Possible NON-Carcinogen
542	389-08-2	O=C(O)C1=CN(c2nc(ccc2(C1(=O)))C)CC	Training	Carcinogen	Carcinogen
543	81-49-2	O=C1c3ccccc3(C(=O)c2c1c(N)c(cc2Br)Br)	Training	Carcinogen	Carcinogen
544	98-85-1	OC(c1ccccc1)C	Training	Carcinogen	Possible NON-Carcinogen
545	298-59-9	O=C(OC)C(c1ccccc1)C2NCCCC2	Training	Carcinogen	Carcinogen
546	75-52-5	O=[N+]([O-])C	Training	Carcinogen	Possible NON-Carcinogen
547	7336-20-1	O=S(=O)(O)c2cc(N)ccc2(C=Cc1ccc(N)cc1S(=O)(=O)O)	Training	NON-Carcinogen	Carcinogen
548	77-09-8	O=C3OC(c1ccc(O)cc1)(c2ccc(O)cc2)c4ccccc34	Training	Carcinogen	Possible NON-Carcinogen
549	123-31-9	Oc1ccc(O)cc1	Training	Carcinogen	Possible NON-Carcinogen
550	57-66-9	O=C(O)c1ccc(cc1)S(=O)(=O)N(CCC)CCC	Training	Carcinogen	Carcinogen
551	2429-74-5	O=S(=O)(O)c5cc(N)c6c(O)c(N=Nc1ccc(cc1(OC))c4ccc(N=Nc2c(O)c3c(N)cc(cc3(cc2S(=O)(=O)O))S(=O)(=O)O)c(OC)c4)c(cc6(c5))S(=O)(=O)O	Training	Carcinogen	Carcinogen
552	8003-22-3	O=C1c4ccccc4(C(=O)C1c2nc3ccccc3(cc2))	Training	Carcinogen	Carcinogen
553	64091-91-4	O=NN(C)CCCC(=O)c1cnccc1	Training	Carcinogen	Carcinogen
554	98-01-1	O=Cc1occc1	Training	Carcinogen	Carcinogen
555	509-14-8	O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]	Training	Carcinogen	Possible NON-Carcinogen
556	612-82-8	Nc1ccc(cc1C)c2ccc(N)c(c2)C	Training	Carcinogen	Carcinogen
557	604-75-1	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Training	Carcinogen	Carcinogen
558	67774-32-7	c2c(c1cc(c(cc1Br)Br)Br)c(cc(c2Br)Br)Br	Training	Carcinogen	Possible NON-Carcinogen
559	76-57-3	OC1C=CC5C4N(C)CCC25(c3c(OC12)c(OC)ccc3C4)	Training	NON-Carcinogen	Carcinogen
560	96-18-4	C(C(CCl)Cl)Cl	Training	Carcinogen	Carcinogen
561	77-47-4	C=1(C(=C(C(C=1Cl)(Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
562	147-47-7	c1ccc2c(c1)NC(C=C2C)(C)C	Training	Carcinogen	Carcinogen
563	133-06-2	O=C1N(C(=O)C2CC=CCC12)SC(Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
564	70-30-4	Oc1c(cc(c(c1Cc2c(O)c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
565	6358-85-6	O=C(Nc1ccccc1)C(N=Nc2ccc(cc2Cl)c4ccc(N=NC(C(=O)Nc3ccccc3)C(=O)C)c(c4)Cl)C(=O)C	Training	NON-Carcinogen	Carcinogen
566	320-67-2	O=C1N=C(N=CN1C2OC(CO)C(O)C2(O))N	Training	Carcinogen	Possible NON-Carcinogen
567	133-90-4	O=C(O)c1cc(cc(N)c1Cl)Cl	Training	Carcinogen	Carcinogen
568	7008-42-6	O=C2c1ccccc1N(c3c4C=CC(Oc4(cc(OC)c23))(C)C)C	Training	Carcinogen	Carcinogen
569	1836-75-5	O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)Cl)cc2	Training	Carcinogen	Carcinogen
570	13366-73-9	O1C2C1C3C4C2C5C3C6(C4(C(C5(C6(Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
571	22966-79-6	O=C(Oc1ccc2c(c1)CCC4C2CCC5(C)(C(OC(=O)Cc3ccc(cc3)N(CCCl)CCCl)CCC45))Cc6ccc(cc6)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
572	140-56-7	O=S(=O)(O)N=Nc1ccc(cc1)N(C)C	Training	NON-Carcinogen	Carcinogen
573	128-66-5	O=C3c1ccccc1c4ccc5C(=O)c2ccccc2c6ccc3c4c56	Training	Carcinogen	Carcinogen
574	75-69-4	FC(Cl)(Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
575	756-79-6	O=P(OC)(OC)C	Training	Carcinogen	Carcinogen
576	148-18-5	C(N(CC)CC)(=S)S	Training	NON-Carcinogen	Possible NON-Carcinogen
577	113-92-8	n1ccccc1C(c2ccc(cc2)Cl)CC[NH+](C)C	Training	NON-Carcinogen	Carcinogen
578	77-79-2	O=S1(=O)(CC=CC1)	Training	NON-Carcinogen	Possible NON-Carcinogen
579	76-87-9	c1ccc(cc1)[Sn+](c2ccccc2)c3ccccc3	Training	NON-Carcinogen	Possible NON-Carcinogen
580	7446-34-6	S=[Se]	Training	Carcinogen	Possible NON-Carcinogen
581	309-00-2	C1=CC2CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
582	26148-68-5	n1c(N)ccc3c1[nH]c2ccccc23	Training	Carcinogen	Carcinogen
583	869-01-2	O=NN(C(=O)N)CCCC	Training	Carcinogen	Carcinogen
584	50-29-3	c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl	Training	Carcinogen	Carcinogen
585	68-89-3	O=C1C(=C(N(N1c2ccccc2)C)C)N(C)CS(=O)(=O)O	Training	Carcinogen	Carcinogen
586	140-67-0	O(c1ccc(cc1)CC=C)C	Training	Carcinogen	Carcinogen
587	135-23-9	n1ccccc1N(Cc2cccs2)CCN(C)C	Training	Carcinogen	Carcinogen
588	838-88-0	Nc1ccc(cc1C)Cc2ccc(N)c(c2)C	Training	Carcinogen	Carcinogen
589	33868-17-6	N#CN(N=O)C	Training	Carcinogen	Carcinogen
590	63642-17-1	O=NN(C(=O)NCCCC(N)C(=O)O)C	Training	Carcinogen	Carcinogen
591	99-80-9	O=Nc1ccc(cc1)N(N=O)C	Training	Carcinogen	Carcinogen
592	315-22-0	O=C1OC3CCN2CC=C(COC(=O)C(O)(C)C(O)(C)C1C)C23	Training	Carcinogen	Carcinogen
593	75411-83-5	O=NN(C)CC(O)C	Training	Carcinogen	Carcinogen
594	61034-40-0	O=NN2CC(N(C(=O)c1ccccc1)C(C)C2)C	Training	Carcinogen	Carcinogen
595	75881-22-0	O=NN(C)CCCCCCCCCC	Training	Carcinogen	Carcinogen
596	42011-48-3	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C(F)(F)F	Training	Carcinogen	Carcinogen
597	116355-83-0	O=C(O)CC(C(=O)O)CC(=O)OC(CC(C)CC(O)CCCCC(O)CC(O)C(N)C)C(OC(=O)CC(C(=O)O)CC(=O)O)C(C)CCCC	Training	Carcinogen	Carcinogen
598	302-17-0	OC(O)C(Cl)(Cl)Cl	Training	Carcinogen	Possible NON-Carcinogen
599	1314-62-1	O=[V](=O)O[V](=O)=O	Training	Carcinogen	Possible NON-Carcinogen
600	107-02-8	O=CC=C	Training	NON-Carcinogen	Possible NON-Carcinogen
601	50594-66-6	O=C(O)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-]	Training	Carcinogen	Carcinogen
602	628-94-4	O=C(N)CCCCC(=O)N	Training	NON-Carcinogen	Possible NON-Carcinogen
603	3688-53-7	O=C(N)C(=Cc1oc(cc1)[N+](=O)[O-])c2occc2	Training	Carcinogen	Carcinogen
604	29611-03-8	O=C4Oc2c(c(OC)cc1OC3OC=CC3(c12))C5=C4C(O)CC5	Training	Carcinogen	Carcinogen
605	760-56-5	O=NN(C(=O)N)CC=C	Training	Carcinogen	Carcinogen
606	28754-68-9	O=[N+]([O-])c2oc(C=Cc1noc(n1)N)cc2	Training	Carcinogen	Carcinogen
607	1912-24-9	n1c(nc(nc1NC(C)C)Cl)NCC	Training	Carcinogen	Possible NON-Carcinogen
608	17697-55-1	O=[N+]([N-]CCC)CCC	Training	Carcinogen	Carcinogen
609	88133-11-3	n2cnn3c(nc(c1ccccc1)c(c23)CCOCC)N	Training	Carcinogen	Carcinogen
610	98-07-7	c1ccc(cc1)C(Cl)(Cl)Cl	Training	Carcinogen	Possible NON-Carcinogen
611	2519-30-4	O=C4C(=NNc2ccc(N=Nc1ccc(cc1)S(=O)(=O)O)c3ccc(cc23)S(=O)(=O)O)C(=Cc5c(ccc(NC(=O)C)c45)S(=O)(=O)O)S(=O)(=O)O	Training	NON-Carcinogen	Carcinogen
612	51333-22-3	O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34))CCC)(C)	Training	Carcinogen	Carcinogen
613	331-39-5	O=C(O)C=Cc1ccc(O)c(O)c1	Training	Carcinogen	Possible NON-Carcinogen
614	58-08-2	O=C2c1c(ncn1C)N(C(=O)N2C)C	Training	NON-Carcinogen	Carcinogen
615	404-86-4	O=C(NCc1ccc(O)c(OC)c1)CCCCC=CC(C)C	Training	Carcinogen	Carcinogen
616	120-80-9	Oc1ccccc1(O)	Training	Carcinogen	Possible NON-Carcinogen
617	75-88-7	FC(F)(F)CCl	Training	Carcinogen	Possible NON-Carcinogen
618	107-20-0	O=CCCl	Training	Carcinogen	Possible NON-Carcinogen
619	75-45-6	FC(F)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
620	593-70-4	FCCl	Training	Carcinogen	Possible NON-Carcinogen
621	10473-70-8	O=C(OC(C#C)(c1ccccc1)c2ccc(cc2)Cl)N	Training	Carcinogen	Carcinogen
622	54749-90-5	O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))CCCl	Training	Carcinogen	Carcinogen
623	52214-84-3	O=C(O)C(Oc1ccc(cc1)C2CC2(Cl)Cl)(C)C	Training	Carcinogen	Carcinogen
624	518-75-2	O=C2C1=COC(C)C(C1=C(C(=O)C2(=C(O)O))C)C	Training	Carcinogen	Carcinogen
625	88107-10-2	O=C(c2ccc(OCCCCc1nnn[nH]1)c(c2(O))CCC)C	Training	Carcinogen	Carcinogen
626	53-43-0	O=C2CCC3C4CC=C1CC(O)CCC1(C)C4(CCC23(C))	Training	Carcinogen	Carcinogen
627	79-43-6	O=C(O)C(Cl)Cl	Training	Carcinogen	Possible NON-Carcinogen
628	75-71-8	FC(F)(Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
629	628-36-4	O=CNNC=O	Training	Carcinogen	Carcinogen
630	3276-41-3	O=NN1OCC=CC1	Training	Carcinogen	Carcinogen
631	94-58-6	O1c2ccc(cc2(OC1))CCC	Training	Carcinogen	Carcinogen
632	5803-51-0	O(c2ccc(OC)c(C=Cc1ccc(N)cc1)c2)C	Training	Carcinogen	Carcinogen
633	65176-75-2	O=C1c5c(O)cc(OC)c(OC)c5(Oc3c1c(OC)cc2OC4OC=CC4(c23))	Training	Carcinogen	Carcinogen
634	59-35-8	O=[N+]([O-])c1oc(cc1)c2nc(cc(n2)C)C	Training	Carcinogen	Carcinogen
635	551-92-8	O=[N+]([O-])c1cnc(n1C)C	Training	Carcinogen	Carcinogen
636	57-97-6	c1ccc2c(c1)ccc4c2c(c3ccccc3c4C)C	Training	Carcinogen	Carcinogen
637	606-20-2	O=[N+]([O-])c1cccc(c1C)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
638	13256-06-9	O=NN(CCCCC)CCCCC	Training	Carcinogen	Carcinogen
639	74-31-7	c1ccc(cc1)Nc2ccc(cc2)Nc3ccccc3	Training	NON-Carcinogen	Carcinogen
640	28322-02-3	O=C(Nc1cccc3c1c2ccccc2C3)C	Training	NON-Carcinogen	Carcinogen
641	680-31-9	O=P(N(C)C)(N(C)C)N(C)C	Training	Carcinogen	Possible NON-Carcinogen
642	50-18-0	O=P1(OCCCN1)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
643	57-50-1	OCC2OC(OC1(OC(CO)C(O)C1(O))(CO))C(O)C(O)C2(O)	Training	NON-Carcinogen	Possible NON-Carcinogen
644	492-80-8	N=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	Training	Carcinogen	Carcinogen
645	140-11-4	O=C(OCc1ccccc1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
646	19408-74-3	O1c3cc(c(c(c3(Oc2c1cc(c(c2Cl)Cl)Cl))Cl)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
647	87-62-7	Nc1c(cccc1C)C	Training	Carcinogen	Carcinogen
648	126-92-1	O=S(=O)([O-])OCC(CC)CCCC	Training	Carcinogen	Carcinogen
649	107-07-3	OCCCl	Training	NON-Carcinogen	Possible NON-Carcinogen
650	105-87-3	O=C(OCC=C(C)CCC=C(C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
651	75-35-4	C=C(Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
652	128-37-0	Oc1c(cc(cc1C(C)(C)C)C)C(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
653	536-33-4	n1ccc(cc1CC)C(N)=S	Training	NON-Carcinogen	Carcinogen
654	15356-70-4	OC1CC(C)CCC1(C(C)C)	Training	NON-Carcinogen	Possible NON-Carcinogen
655	315-18-4	O=C(Oc1cc(c(c(c1)C)N(C)C)C)NC	Training	NON-Carcinogen	Carcinogen
656	82-68-8	O=[N+]([O-])c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
657	101-54-2	Nc1ccc(cc1)Nc2ccccc2	Training	NON-Carcinogen	Carcinogen
658	132-32-1	Nc1ccc3c(c1)c2ccccc2n3CC	Training	Carcinogen	Carcinogen
659	615-05-4	O(c1ccc(N)cc1(N))C	Training	Carcinogen	Carcinogen
660	505-60-2	C(CSCCCl)Cl	Training	Carcinogen	Possible NON-Carcinogen
661	56-75-7	O=C(NC(CO)C(O)c1ccc(cc1)[N+](=O)[O-])C(Cl)Cl	Training	NON-Carcinogen	Carcinogen
662	55-98-1	O=S(=O)(OCCCCOS(=O)(=O)C)C	Training	Carcinogen	Carcinogen
663	50-44-2	n1cnc(c2[nH]cnc12)S	Training	NON-Carcinogen	Carcinogen
664	23214-92-8	O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)CO)CC4(OC3OC(C)C(O)C(N)C3))	Training	Carcinogen	Carcinogen
665	64-67-5	O=S(=O)(OCC)OCC	Training	Carcinogen	Carcinogen
666	926-06-7	O=S(=O)(OC(C)C)C	Training	Carcinogen	Carcinogen
667	107-21-1	OCCO	Training	NON-Carcinogen	Possible NON-Carcinogen
668	58-55-9	O=C2c1[nH]cnc1N(C(=O)N2C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
669	548-62-9	c1cc(ccc1N(C)C)[CH2+](c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C	Training	Carcinogen	Carcinogen
670	57653-85-7	O1c3cc(c(c(c3(Oc2cc(c(c(c12)Cl)Cl)Cl))Cl)Cl)Cl	Training	Carcinogen	Possible NON-Carcinogen
671	56-04-2	O=C1C=C(NC(N1)=S)C	Training	Carcinogen	Carcinogen
672	68006-83-7	n1c(N)c(cc3c1[nH]c2ccccc23)C	Training	Carcinogen	Carcinogen
673	53973-98-1	[*]OC1C(O)C(OC(CO)C1(OS(=O)(=O)[O-]))OC3C2OC([*])C(OS(=O)(=O)[O-])C3(OC2)	Training	Carcinogen	Carcinogen
674	1694-09-3	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)[CH2+](c3ccc(cc3)N(C)C)c4ccc(cc4)N(Cc5cccc(c5)S(=O)(=O)O)CC)CC	Training	Carcinogen	Carcinogen
675	108171-27-3	CC(CCCC(CCCC(CCCC(CCCC(CCCC(CCCl)Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
676	N.A.	c2cc(c1ccc(c(c1Cl)Cl)Cl)c(c(c2)Cl)Cl	Training	Carcinogen	Possible NON-Carcinogen
677	1456-28-6	O=NN1CC(OC(C)C1)C	Training	Carcinogen	Carcinogen
678	78-84-2	O=CC(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
679	84-65-1	O=C1c3ccccc3(C(=O)c2ccccc12)	Training	Carcinogen	Possible NON-Carcinogen
680	14371-10-9	O=CC=Cc1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
681	39884-52-1	O=NN1COCC1	Training	Carcinogen	Carcinogen
682	115-11-7	C=C(C)C	Training	Carcinogen	Possible NON-Carcinogen
683	127-00-4	OC(C)CCl	Training	NON-Carcinogen	Possible NON-Carcinogen
684	126-99-8	C=CC(=C)Cl	Training	Carcinogen	Possible NON-Carcinogen
685	106-87-6	O1CC1C2CCC3OC3(C2)	Training	Carcinogen	Carcinogen
686	6373-74-6	O=[N+]([O-])c3ccc(Nc2ccc(Nc1ccccc1)c(c2)S(=O)(=O)[O-])c(c3)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
687	87-86-5	Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
688	1330-20-7	c1ccc(c(c1)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
689	116-14-3	FC(F)=C(F)F	Training	Carcinogen	Possible NON-Carcinogen
690	2244-16-8	O=C1C(=CCC(C(=C)C)C1)C	Training	NON-Carcinogen	Carcinogen
691	121-54-0	O(c1ccc(cc1)C(C)(C)CC(C)(C)C)CCOCC[N+](C)(C)Cc2ccccc2	Training	NON-Carcinogen	Carcinogen
692	1948-33-0	Oc1ccc(O)c(c1)C(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
693	100-02-7	O=[N+]([O-])c1ccc(O)cc1	Training	NON-Carcinogen	Carcinogen
694	108-88-3	c1ccc(cc1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
695	599-79-1	O=C(O)C3=CC(=NNc1ccc(cc1)S(=O)(=O)Nc2ncccc2)C=CC3(=O)	Training	Carcinogen	Carcinogen
696	1300-72-7	O=S(=O)([O-])c1cccc(c1C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
697	96-13-9	OCC(CBr)Br	Training	Carcinogen	Possible NON-Carcinogen
698	108-30-5	O=C1OC(=O)CC1	Training	NON-Carcinogen	Possible NON-Carcinogen
699	30516-87-1	[N-]=[N+]=NC1CC(OC1(CO))N2C=C(C(=O)NC2(=O))C	Training	Carcinogen	Carcinogen
700	9002-89-5	OC=C	Training	NON-Carcinogen	Possible NON-Carcinogen
701	7487-94-7	Cl[Hg]Cl	Training	Carcinogen	Possible NON-Carcinogen
702	1313-99-1	O=[Ni]	Training	Carcinogen	Possible NON-Carcinogen
703	12035-72-2	S=S=[Ni][Ni][Ni]	Training	Carcinogen	Possible NON-Carcinogen
704	115-29-7	O=S1OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
705	98-96-4	O=C(N)c1nccnc1	Training	NON-Carcinogen	Possible NON-Carcinogen
706	58-14-0	n1c(nc(c(c1N)c2ccc(cc2)Cl)CC)N	Training	NON-Carcinogen	Carcinogen
707	76-06-2	O=[N+]([O-])C(Cl)(Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
708	13463-67-7	O=[Ti]=O	Training	NON-Carcinogen	Possible NON-Carcinogen
709	10043-35-3	OB(O)O	Training	NON-Carcinogen	Possible NON-Carcinogen
710	1067-33-0	O=C(O[Sn](OC(=O)C)(CCCC)CCCC)C	Training	NON-Carcinogen	Possible NON-Carcinogen
711	126-98-7	N#CC(=C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
712	99-99-0	O=[N+]([O-])c1ccc(cc1)C	Training	Carcinogen	Carcinogen
713	22398-80-7	P#[In]	Training	Carcinogen	Possible NON-Carcinogen
714	80-07-9	O=S(=O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
715	88-72-2	O=[N+]([O-])c1ccccc1C	Training	Carcinogen	Carcinogen
716	23246-96-0	O=C1OC3CCN2CC=C(COC(=O)C(O)(C(=C)CC1(=CC))CO)C23	Training	Carcinogen	Carcinogen
717	142-83-6	O=CC=CC=CC	Training	Carcinogen	Possible NON-Carcinogen
718	107-29-9	ON=CC	Training	NON-Carcinogen	Possible NON-Carcinogen
719	28314-03-6	O=C(Nc2cccc3c1ccccc1Cc23)C	Training	NON-Carcinogen	Carcinogen
720	3054-95-3	O(CC)C(OCC)C=C	Training	NON-Carcinogen	Possible NON-Carcinogen
721	5314-33-0	ON=CC=C	Training	NON-Carcinogen	Possible NON-Carcinogen
722	79-10-7	O=C(O)C=C	Training	NON-Carcinogen	Possible NON-Carcinogen
723	97-59-6	O=C(N)NC1NC(=O)NC1(=O)	Training	NON-Carcinogen	Possible NON-Carcinogen
724	107-18-6	OCC=C	Training	NON-Carcinogen	Possible NON-Carcinogen
725	60142-96-3	O=C(O)CC1(CN)(CCCCC1)	Training	Carcinogen	Possible NON-Carcinogen
726	4180-23-8	O(c1ccc(cc1)C=CC)C	Training	Carcinogen	Carcinogen
727	51-55-8	O=C(OC2CC1N(C)C(CC1)C2)C(c3ccccc3)CO	Training	NON-Carcinogen	Carcinogen
728	3131-60-0	O=C1N=C(N)C=NN1C2OC(CO)C(O)C2(O)	Training	NON-Carcinogen	Carcinogen
729	N.A.	O=[N+]([N-]C(C)C)C(C)C	Training	Carcinogen	Carcinogen
730	64896-26-0	N(N=Cc1ccccc1)=Cc2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
731	65-85-0	O=C(O)c1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
732	91-76-9	n1c(nc(nc1N)c2ccccc2)N	Training	NON-Carcinogen	Possible NON-Carcinogen
733	92-52-4	c1ccc(cc1)c2ccccc2	Training	Carcinogen	Possible NON-Carcinogen
734	6731-36-8	O(OC1(OOC(C)(C)C)(CC(C)CC(C)(C)C1))C(C)(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
735	13483-19-7	O(CCCCOCCl)CCl	Training	NON-Carcinogen	Possible NON-Carcinogen
736	56894-92-9	O(CCCCCCOCCl)CCl	Training	NON-Carcinogen	Possible NON-Carcinogen
737	3844-45-9	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)[CH2+](c3ccc(cc3)N(Cc4cccc(c4)S(=O)(=O)[O-])CC)c5ccccc5S(=O)(=O)[O-])CC	Training	NON-Carcinogen	Carcinogen
738	88-85-7	O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-]	Training	NON-Carcinogen	Carcinogen
739	94-26-8	O=C(OCCCC)c1ccc(O)cc1	Training	NON-Carcinogen	Possible NON-Carcinogen
740	88-26-6	Oc1ccc(c(c1C(C)(C)C)C(C)(C)C)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
741	97-00-7	O=[N+]([O-])c1ccc(c(c1)[N+](=O)[O-])Cl	Training	NON-Carcinogen	Carcinogen
742	N.A.	O=NN(C(=O)NCC(O)C)C(C)Cl	Training	Carcinogen	Carcinogen
743	80-33-1	O=S(=O)([O-])C=2C=CC(CC=2(c1ccccc1))(Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
744	51481-61-9	N#CNC(=NC)NCCSCc1[nH]cnc1C	Training	NON-Carcinogen	Possible NON-Carcinogen
745	77-92-9	O=C(O)CC(O)(C(=O)O)CC(=O)O	Training	NON-Carcinogen	Possible NON-Carcinogen
746	477-30-5	O=C1C=C3C(=CC=C1(OC))c2c(OC)c(OC)c(OC)cc2CCC3(NC)	Training	Carcinogen	Carcinogen
747	95-33-0	n2c1ccccc1sc2SNC3CCCCC3	Training	NON-Carcinogen	Carcinogen
748	108-91-8	NC1CCCCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
749	59865-13-3	O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N(C)CC(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NC1C)CC(C)C)C(C)C)CC(C)C)CC)C(O)C(C)CC=CC)C(C)C)CC(C)C)CC(C)C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
750	52918-63-5	N#CC(OC(=O)C1C(C=C(Br)Br)C1(C)(C))c3cccc(Oc2ccccc2)c3	Training	Carcinogen	Carcinogen
751	N.A.	C=CCNNCC=C	Training	Carcinogen	Carcinogen
752	538-41-0	N(=Nc1ccc(N)cc1)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
753	785-30-8	O=C(Nc1ccc(N)cc1)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
754	439-14-5	O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))Cl)C	Training	NON-Carcinogen	Carcinogen
755	34522-69-5	n1cccc2c1cc(cc2Br)Br	Training	NON-Carcinogen	Carcinogen
756	87-56-9	O=CC(=C(C(=O)O)Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
757	117-80-6	O=C1c2ccccc2(C(=O)C(=C1Cl)Cl)	Training	NON-Carcinogen	Possible NON-Carcinogen
758	99-30-9	O=[N+]([O-])c1cc(c(N)c(c1)Cl)Cl	Training	NON-Carcinogen	Carcinogen
759	120-36-5	O=C(O)C(Oc1ccc(cc1Cl)Cl)C	Training	NON-Carcinogen	Possible NON-Carcinogen
760	6965-71-5	O=C(O)C(Oc1cc(ccc1Cl)Cl)C	Training	NON-Carcinogen	Possible NON-Carcinogen
761	94-75-7	O=C(O)COc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
762	94-80-4	O=C(OCCCC)COc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
